,PM10,PM10,PM10,PM10,PM10
지역,강원 강릉시,광주 북구,대전 중구,부산 해운대구,서울 서대문구
일시,,,,,
2015-02-23 00:00:00,203.0,369.7,385.3,,920.3
2015-02-23 03:00:00,340.7,449.7,556.3,,949.7
2015-02-23 06:00:00,425.3,461.0,543.3,,917.3
2015-02-23 09:00:00,460.7,301.0,456.3,,845.3
2015-02-23 12:00:00,407.0,207.0,320.0,,699.7
2015-02-23 15:00:00,305.3,157.7,254.0,,446.7
2015-02-23 18:00:00,336.0,127.0,203.0,,351.0
2015-02-23 21:00:00,341.7,111.7,219.3,,293.7
2015-02-24 00:00:00,294.0,103.7,198.0,,228.3
2015-02-24 03:00:00,259.0,99.0,142.3,,146.7
2015-02-24 06:00:00,229.3,94.3,125.7,,129.0
2015-02-24 09:00:00,204.7,97.7,122.7,,121.3
2015-02-24 12:00:00,163.0,105.0,111.3,,98.3
2015-02-24 15:00:00,124.7,65.7,80.7,,88.7
2015-02-24 18:00:00,130.3,61.7,69.3,93.7,95.7
2015-02-24 21:00:00,138.0,46.3,64.3,86.0,84.7
2015-02-25 00:00:00,121.7,58.3,68.7,88.7,85.3
2015-02-25 03:00:00,96.3,59.7,68.0,83.0,81.7
2015-02-25 06:00:00,85.0,59.0,63.7,84.7,78.3
2015-02-25 09:00:00,91.3,61.0,73.0,71.3,87.7
2015-02-25 12:00:00,,72.3,83.3,102.7,84.3
2015-02-25 15:00:00,104.7,80.3,71.0,99.0,68.3
2015-02-25 18:00:00,114.0,75.7,59.3,112.7,67.5
2015-02-25 21:00:00,121.7,98.3,59.7,117.7,60.3
2015-02-26 00:00:00,106.3,99.7,79.7,104.3,44.7
2015-02-26 03:00:00,76.3,91.0,58.3,90.7,39.3
2015-02-26 06:00:00,41.7,85.7,58.7,91.7,54.7
2015-02-26 09:00:00,41.3,85.0,62.3,86.0,28.0
2015-02-26 12:00:00,79.0,61.0,50.7,68.3,40.3
2015-02-26 15:00:00,64.0,64.3,42.3,89.0,41.0
2015-02-26 18:00:00,63.3,41.7,29.0,63.3,21.3
2015-02-26 21:00:00,42.7,26.3,26.7,34.3,20.0
2015-02-27 00:00:00,28.3,25.0,22.0,39.3,23.0
2015-02-27 03:00:00,27.7,30.3,21.0,28.7,33.7
2015-02-27 06:00:00,28.7,29.0,27.7,36.7,31.7
2015-02-27 09:00:00,28.0,31.7,35.3,32.7,33.3
2015-02-27 12:00:00,37.0,37.0,29.7,44.7,31.0
2015-02-27 15:00:00,36.3,31.0,29.0,37.0,26.7
2015-02-27 18:00:00,35.3,31.7,37.7,36.3,37.3
2015-02-27 21:00:00,42.7,36.3,42.0,45.3,30.3
2015-02-28 00:00:00,46.3,37.7,59.7,34.7,33.0
2015-02-28 03:00:00,33.3,37.0,55.0,43.0,36.7
2015-02-28 06:00:00,36.3,37.7,50.3,51.0,32.3
2015-02-28 09:00:00,42.3,43.0,61.0,49.7,29.7
2015-02-28 12:00:00,51.3,46.3,57.3,55.0,37.7
2015-02-28 15:00:00,65.5,47.7,38.3,42.7,42.0
2015-02-28 18:00:00,62.0,45.7,40.7,45.7,44.7
2015-02-28 21:00:00,67.7,41.0,45.7,45.3,44.7
2015-03-01 00:00:00,72.3,37.0,51.0,33.7,60.3
2015-03-01 03:00:00,62.0,31.7,33.3,25.3,70.7
2015-03-01 06:00:00,53.7,31.7,53.3,26.7,47.0
2015-03-01 09:00:00,44.7,21.7,50.7,23.0,32.0
2015-03-01 12:00:00,42.7,33.7,41.3,23.3,29.3
2015-03-01 15:00:00,41.3,50.3,40.0,38.0,108.7
2015-03-01 18:00:00,65.7,82.3,84.0,44.7,239.3
2015-03-01 21:00:00,101.3,201.7,259.3,45.7,178.7
2015-03-02 00:00:00,154.3,329.7,234.7,64.3,112.0
2015-03-02 03:00:00,157.7,199.7,146.3,87.3,89.0
2015-03-02 06:00:00,74.0,120.7,132.7,100.3,106.3
2015-03-02 09:00:00,60.0,115.7,128.0,73.0,102.3
2015-03-02 12:00:00,67.7,123.7,115.7,77.7,95.7
2015-03-02 15:00:00,66.7,84.3,65.7,63.7,77.0
2015-03-02 18:00:00,65.7,61.7,63.0,52.0,83.7
2015-03-02 21:00:00,72.0,79.7,66.7,53.3,84.0
2015-03-03 00:00:00,84.3,99.7,71.0,61.7,76.0
2015-03-03 03:00:00,84.0,79.7,60.7,61.7,67.7
2015-03-03 06:00:00,75.0,68.3,57.0,76.7,67.0
2015-03-03 09:00:00,71.0,66.3,71.0,62.0,61.3
2015-03-03 12:00:00,68.7,47.0,88.0,46.7,45.3
2015-03-03 15:00:00,55.3,25.0,40.0,41.7,48.0
2015-03-03 18:00:00,49.0,31.0,31.3,19.0,29.7
2015-03-03 21:00:00,74.7,37.7,39.7,18.3,40.0
2015-03-04 00:00:00,40.0,52.3,56.3,26.0,37.3
2015-03-04 03:00:00,46.7,42.3,37.3,34.7,43.7
2015-03-04 06:00:00,37.7,47.7,56.7,43.7,45.0
2015-03-04 09:00:00,44.3,52.3,55.3,44.0,46.0
2015-03-04 12:00:00,44.7,35.7,37.3,49.0,45.0
2015-03-04 15:00:00,44.0,45.0,30.3,37.3,35.0
2015-03-04 18:00:00,36.3,45.0,32.0,33.7,
2015-03-04 21:00:00,40.7,33.0,35.3,30.0,39.0
2015-03-05 00:00:00,38.7,29.0,38.0,33.7,41.3
2015-03-05 03:00:00,42.3,32.3,43.7,38.3,51.0
2015-03-05 06:00:00,40.0,35.7,52.7,36.3,42.3
2015-03-05 09:00:00,42.0,37.7,63.3,48.3,43.3
2015-03-05 12:00:00,40.7,41.0,54.7,49.0,35.0
2015-03-05 15:00:00,43.0,37.7,42.7,42.0,41.3
2015-03-05 18:00:00,33.0,31.0,38.0,47.7,40.3
2015-03-05 21:00:00,37.3,47.7,40.7,31.7,34.0
2015-03-06 00:00:00,34.7,48.3,67.7,29.3,38.7
2015-03-06 03:00:00,34.3,53.0,68.3,45.0,43.3
2015-03-06 06:00:00,28.0,49.7,57.0,33.0,35.7
2015-03-06 09:00:00,34.3,53.0,65.7,34.0,36.0
2015-03-06 12:00:00,56.0,61.0,60.0,45.3,36.0
2015-03-06 15:00:00,46.0,47.0,30.0,38.3,40.3
2015-03-06 18:00:00,32.0,39.0,32.0,39.3,51.7
2015-03-06 21:00:00,43.3,48.3,24.7,47.3,33.7
2015-03-07 00:00:00,46.0,67.7,64.7,40.3,37.7
2015-03-07 03:00:00,38.3,67.0,62.3,32.3,40.7
2015-03-07 06:00:00,42.0,60.3,45.3,32.7,36.3
2015-03-07 09:00:00,57.0,58.3,61.3,32.3,42.0
2015-03-07 12:00:00,61.3,67.7,85.0,45.3,48.7
2015-03-07 15:00:00,54.7,31.7,24.7,44.7,48.7
2015-03-07 18:00:00,53.3,27.7,25.3,40.3,43.0
2015-03-07 21:00:00,69.0,28.3,54.0,43.3,44.3
2015-03-08 00:00:00,64.7,48.3,73.3,45.7,38.7
2015-03-08 03:00:00,74.7,58.3,76.7,39.3,44.3
2015-03-08 06:00:00,61.3,45.0,67.7,40.3,58.7
2015-03-08 09:00:00,67.7,53.0,73.0,48.0,62.3
2015-03-08 12:00:00,87.0,69.0,74.7,41.0,82.0
2015-03-08 15:00:00,76.0,55.0,47.0,40.3,87.3
2015-03-08 18:00:00,58.7,46.3,48.7,33.3,103.3
2015-03-08 21:00:00,44.7,67.7,71.3,28.7,112.0
2015-03-09 00:00:00,56.7,73.0,108.7,42.0,117.0
2015-03-09 03:00:00,59.0,73.7,78.7,29.3,130.0
2015-03-09 06:00:00,57.7,61.7,70.0,23.3,109.3
2015-03-09 09:00:00,71.0,49.0,64.7,37.0,103.0
2015-03-09 12:00:00,96.7,85.0,89.7,56.3,53.0
2015-03-09 15:00:00,103.0,63.7,43.3,67.3,41.3
2015-03-09 18:00:00,59.7,53.7,51.7,63.3,46.7
2015-03-09 21:00:00,61.7,35.0,41.0,55.7,45.3
2015-03-10 00:00:00,46.3,29.7,35.0,46.7,47.7
2015-03-10 03:00:00,39.0,40.3,37.7,45.7,38.3
2015-03-10 06:00:00,24.0,47.0,43.7,36.0,42.3
2015-03-10 09:00:00,31.3,45.0,43.7,44.0,33.3
2015-03-10 12:00:00,42.7,37.7,31.0,34.0,30.3
2015-03-10 15:00:00,33.7,30.3,24.0,53.3,33.5
2015-03-10 18:00:00,27.3,29.7,24.3,33.7,37.3
2015-03-10 21:00:00,41.0,33.0,33.0,32.0,26.3
2015-03-11 00:00:00,35.7,25.7,27.0,23.3,24.0
2015-03-11 03:00:00,29.0,32.3,31.0,21.0,33.7
2015-03-11 06:00:00,28.7,34.3,26.3,37.0,28.0
2015-03-11 09:00:00,24.3,25.7,23.3,45.3,27.7
2015-03-11 12:00:00,,29.7,27.7,29.3,32.3
2015-03-11 15:00:00,76.7,79.7,63.0,40.3,77.0
2015-03-11 18:00:00,89.3,113.0,111.7,48.7,89.3
2015-03-11 21:00:00,63.0,123.0,97.0,71.7,32.7
2015-03-12 00:00:00,39.0,128.3,31.7,96.3,28.0
2015-03-12 03:00:00,30.7,63.7,25.3,115.7,27.3
2015-03-12 06:00:00,36.7,28.3,28.3,72.0,28.0
2015-03-12 09:00:00,30.0,32.3,32.3,27.3,34.0
2015-03-12 12:00:00,44.3,40.3,32.3,25.7,39.3
2015-03-12 15:00:00,42.7,25.7,31.7,27.7,38.0
2015-03-12 18:00:00,68.7,23.0,25.0,38.0,39.3
2015-03-12 21:00:00,57.3,24.3,26.3,34.7,26.3
2015-03-13 00:00:00,35.7,39.0,29.0,42.3,25.7
2015-03-13 03:00:00,48.7,63.0,61.7,40.0,37.0
2015-03-13 06:00:00,57.0,64.3,85.7,70.3,52.3
2015-03-13 09:00:00,64.0,75.7,81.7,92.7,43.7
2015-03-13 12:00:00,87.7,103.7,67.0,97.7,32.0
2015-03-13 15:00:00,51.3,99.7,60.3,95.0,32.3
2015-03-13 18:00:00,47.3,89.7,74.0,97.0,36.3
2015-03-13 21:00:00,56.7,81.0,51.7,78.0,44.3
2015-03-14 00:00:00,49.0,79.7,51.0,44.0,41.7
2015-03-14 03:00:00,38.7,59.0,47.3,67.0,31.7
2015-03-14 06:00:00,45.7,44.3,45.7,56.7,34.3
2015-03-14 09:00:00,57.0,38.3,54.3,47.3,37.3
2015-03-14 12:00:00,63.3,49.0,54.7,50.0,36.7
2015-03-14 15:00:00,54.7,46.3,37.7,48.0,28.7
2015-03-14 18:00:00,49.7,42.3,33.3,56.7,43.0
2015-03-14 21:00:00,58.0,50.3,51.0,52.0,33.7
2015-03-15 00:00:00,59.0,51.7,63.0,48.3,34.0
2015-03-15 03:00:00,50.3,63.0,59.7,56.7,36.7
2015-03-15 06:00:00,51.0,57.0,56.3,52.3,37.3
2015-03-15 09:00:00,58.7,52.3,56.7,47.7,42.7
2015-03-15 12:00:00,43.0,69.7,62.0,49.3,45.7
2015-03-15 15:00:00,41.3,39.7,31.3,51.7,52.7
2015-03-15 18:00:00,48.3,34.3,30.0,45.0,38.0
2015-03-15 21:00:00,67.0,46.3,47.7,46.3,37.7
2015-03-16 00:00:00,84.7,63.7,84.7,57.0,33.7
2015-03-16 03:00:00,98.3,67.0,78.7,60.0,41.3
2015-03-16 06:00:00,124.0,57.7,72.0,50.0,36.3
2015-03-16 09:00:00,137.3,52.3,81.7,60.3,39.3
2015-03-16 12:00:00,127.3,73.7,77.0,98.7,47.0
2015-03-16 15:00:00,107.7,105.0,104.0,114.7,84.3
2015-03-16 18:00:00,91.0,130.3,110.3,109.7,130.3
2015-03-16 21:00:00,90.3,164.3,131.7,88.7,157.3
2015-03-17 00:00:00,119.0,183.0,146.0,77.7,171.3
2015-03-17 03:00:00,116.0,167.7,137.7,70.0,170.3
2015-03-17 06:00:00,133.0,130.3,132.3,73.7,142.7
2015-03-17 09:00:00,122.3,121.7,145.3,94.0,156.3
2015-03-17 12:00:00,119.3,127.0,177.0,112.7,140.3
2015-03-17 15:00:00,115.3,101.0,122.7,85.0,87.3
2015-03-17 18:00:00,67.3,103.0,117.3,63.7,83.0
2015-03-17 21:00:00,135.3,159.0,132.3,67.3,101.3
2015-03-18 00:00:00,106.3,215.0,145.3,66.0,146.3
2015-03-18 03:00:00,100.3,185.0,134.7,55.7,129.0
2015-03-18 06:00:00,81.0,146.3,118.0,61.0,98.7
2015-03-18 09:00:00,77.7,95.7,86.3,98.7,82.7
2015-03-18 12:00:00,100.3,59.0,49.3,66.0,61.7
2015-03-18 15:00:00,95.3,29.7,16.7,41.7,73.7
2015-03-18 18:00:00,50.3,12.3,9.7,33.0,58.0
2015-03-18 21:00:00,48.3,9.7,6.0,24.3,44.0
2015-03-19 00:00:00,46.3,11.0,6.3,21.7,34.7
2015-03-19 03:00:00,39.0,9.0,13.0,25.3,38.7
2015-03-19 06:00:00,44.7,8.3,13.3,33.3,40.3
2015-03-19 09:00:00,53.7,9.7,17.0,34.7,41.3
2015-03-19 12:00:00,68.7,13.7,15.3,32.3,47.3
2015-03-19 15:00:00,60.3,11.0,17.7,58.0,54.3
2015-03-19 18:00:00,49.3,18.3,28.0,48.5,62.3
2015-03-19 21:00:00,69.7,33.7,38.0,59.7,56.7
2015-03-20 00:00:00,89.0,51.7,52.3,60.7,67.0
2015-03-20 03:00:00,73.0,65.0,65.0,64.3,82.0
2015-03-20 06:00:00,70.7,59.7,64.0,71.0,76.7
2015-03-20 09:00:00,101.3,69.7,73.7,76.7,82.0
2015-03-20 12:00:00,126.3,87.7,79.7,90.0,112.0
2015-03-20 15:00:00,75.3,92.3,92.7,85.0,96.3
2015-03-20 18:00:00,85.0,95.0,85.0,84.3,101.3
2015-03-20 21:00:00,92.7,120.3,98.7,70.3,103.0
2015-03-21 00:00:00,100.7,142.3,104.3,69.0,130.7
2015-03-21 03:00:00,97.7,136.3,101.7,78.7,153.0
2015-03-21 06:00:00,114.0,119.0,93.0,74.0,139.0
2015-03-21 09:00:00,115.0,111.0,93.7,82.7,125.0
2015-03-21 12:00:00,139.7,134.3,98.3,96.0,130.3
2015-03-21 15:00:00,147.3,140.3,120.0,104.7,162.7
2015-03-21 18:00:00,120.3,138.3,130.7,97.7,219.7
2015-03-21 21:00:00,157.0,167.0,154.7,107.3,217.3
2015-03-22 00:00:00,190.3,185.7,166.3,103.3,154.7
2015-03-22 03:00:00,198.7,215.0,195.3,103.3,150.7
2015-03-22 06:00:00,205.7,265.7,206.0,126.0,156.3
2015-03-22 09:00:00,197.7,260.3,211.7,139.0,158.3
2015-03-22 12:00:00,134.0,244.3,157.7,177.7,171.3
2015-03-22 15:00:00,106.3,119.0,114.0,165.3,146.0
2015-03-22 18:00:00,127.3,125.7,99.7,72.7,163.0
2015-03-22 21:00:00,141.7,188.3,80.3,76.3,97.7
2015-03-23 00:00:00,72.7,121.7,128.0,87.0,56.7
2015-03-23 03:00:00,48.7,54.3,54.7,31.3,46.3
2015-03-23 06:00:00,43.3,37.0,48.3,46.7,48.3
2015-03-23 09:00:00,50.0,42.3,55.7,48.3,52.0
2015-03-23 12:00:00,50.7,49.0,51.0,36.7,57.7
2015-03-23 15:00:00,48.0,67.0,50.0,36.3,68.0
2015-03-23 18:00:00,62.0,69.0,53.3,57.0,
2015-03-23 21:00:00,54.3,71.0,57.3,44.0,
2015-03-24 00:00:00,47.0,45.0,45.3,51.0,
2015-03-24 03:00:00,36.3,38.3,44.3,54.0,
2015-03-24 06:00:00,27.0,37.7,44.3,46.0,
2015-03-24 09:00:00,37.0,65.0,51.3,39.3,
2015-03-24 12:00:00,41.3,61.0,51.3,40.7,50.5
2015-03-24 15:00:00,33.7,37.0,42.7,46.0,38.3
2015-03-24 18:00:00,36.0,30.3,31.3,39.7,44.3
2015-03-24 21:00:00,39.3,24.3,30.7,41.0,34.3
2015-03-25 00:00:00,39.3,28.3,32.3,48.0,39.7
2015-03-25 03:00:00,33.7,41.7,37.0,48.3,38.7
2015-03-25 06:00:00,40.0,33.7,35.3,44.0,34.7
2015-03-25 09:00:00,45.3,37.0,46.7,54.0,38.3
2015-03-25 12:00:00,,36.3,49.0,70.3,46.3
2015-03-25 15:00:00,55.7,37.0,26.0,42.0,54.0
2015-03-25 18:00:00,47.0,32.3,28.3,,42.3
2015-03-25 21:00:00,51.3,29.7,33.0,44.0,27.7
2015-03-26 00:00:00,57.0,39.7,44.7,42.0,28.3
2015-03-26 03:00:00,62.3,46.3,39.0,43.7,34.3
2015-03-26 06:00:00,55.0,37.7,36.3,46.7,28.7
2015-03-26 09:00:00,56.0,42.3,49.0,52.0,33.3
2015-03-26 12:00:00,49.3,41.0,47.0,44.0,48.0
2015-03-26 15:00:00,45.7,39.7,36.7,46.3,57.7
2015-03-26 18:00:00,51.3,32.3,59.0,34.0,43.3
2015-03-26 21:00:00,73.0,49.7,59.7,35.3,35.0
2015-03-27 00:00:00,84.3,55.7,69.3,30.7,34.0
2015-03-27 03:00:00,99.0,61.0,78.0,34.7,37.0
2015-03-27 06:00:00,97.0,52.3,59.0,30.7,37.7
2015-03-27 09:00:00,107.7,54.3,63.3,59.7,38.7
2015-03-27 12:00:00,105.0,76.3,57.3,75.0,50.0
2015-03-27 15:00:00,86.0,85.7,71.3,60.7,72.0
2015-03-27 18:00:00,98.3,64.3,74.7,63.7,50.7
2015-03-27 21:00:00,104.0,71.0,73.7,58.0,45.3
2015-03-28 00:00:00,103.7,77.7,69.0,59.0,53.0
2015-03-28 03:00:00,84.7,81.0,69.3,39.0,55.0
2015-03-28 06:00:00,68.0,75.0,65.3,42.7,49.0
2015-03-28 09:00:00,40.0,67.7,69.0,52.7,48.0
2015-03-28 12:00:00,30.3,73.0,68.0,56.0,51.3
2015-03-28 15:00:00,29.7,43.0,16.7,44.3,42.7
2015-03-28 18:00:00,44.0,39.7,11.7,31.0,36.3
2015-03-28 21:00:00,47.3,38.3,21.7,23.3,33.3
2015-03-29 00:00:00,44.3,35.0,56.7,25.7,28.7
2015-03-29 03:00:00,41.0,35.0,54.0,20.3,41.7
2015-03-29 06:00:00,36.0,34.3,41.0,19.7,33.3
2015-03-29 09:00:00,40.0,35.7,36.0,28.0,33.0
2015-03-29 12:00:00,82.3,36.3,29.7,28.7,51.7
2015-03-29 15:00:00,155.7,65.0,75.0,36.7,91.0
2015-03-29 18:00:00,99.7,100.3,166.3,28.3,111.3
2015-03-29 21:00:00,100.0,150.3,184.7,38.3,88.0
2015-03-30 00:00:00,106.7,109.7,163.7,38.7,95.7
2015-03-30 03:00:00,102.7,129.0,154.7,35.3,107.0
2015-03-30 06:00:00,114.7,124.3,142.0,30.3,92.3
2015-03-30 09:00:00,157.0,123.7,149.7,42.0,104.3
2015-03-30 12:00:00,126.3,154.3,178.7,38.7,134.3
2015-03-30 15:00:00,126.0,159.7,152.7,38.3,200.3
2015-03-30 18:00:00,98.0,131.3,161.3,45.0,204.3
2015-03-30 21:00:00,128.7,167.0,164.3,82.0,198.3
2015-03-31 00:00:00,165.0,156.0,143.3,91.0,157.7
2015-03-31 03:00:00,154.3,149.7,128.7,93.3,154.7
2015-03-31 06:00:00,128.7,115.0,116.3,105.3,118.3
2015-03-31 09:00:00,126.3,101.3,117.3,100.0,71.0
2015-03-31 12:00:00,113.0,110.0,130.7,62.3,90.3
2015-03-31 15:00:00,105.7,,78.0,63.7,95.0
2015-03-31 18:00:00,125.7,,52.3,32.7,97.3
2015-03-31 21:00:00,125.0,34.0,39.7,21.7,96.7
2015-04-01 00:00:00,119.0,38.0,52.3,22.0,58.7
2015-04-01 03:00:00,61.7,33.7,74.3,21.7,38.0
2015-04-01 06:00:00,62.0,37.3,43.7,22.7,34.0
2015-04-01 09:00:00,26.7,42.3,24.3,46.0,26.7
2015-04-01 12:00:00,28.3,36.0,26.7,46.7,9.3
2015-04-01 15:00:00,31.3,30.0,17.0,17.0,8.0
2015-04-01 18:00:00,46.7,29.3,5.0,26.3,13.7
2015-04-01 21:00:00,44.7,28.0,8.7,28.3,11.7
2015-04-02 00:00:00,55.7,34.7,10.0,30.0,13.7
2015-04-02 03:00:00,38.7,16.7,23.0,28.3,17.0
2015-04-02 06:00:00,29.0,15.3,22.7,27.3,15.3
2015-04-02 09:00:00,35.7,17.3,25.0,28.0,17.3
2015-04-02 12:00:00,53.3,28.7,24.7,29.5,21.0
2015-04-02 15:00:00,37.7,33.3,25.3,,28.7
2015-04-02 18:00:00,39.3,22.7,33.0,,34.7
2015-04-02 21:00:00,56.7,12.0,13.0,34.0,27.3
2015-04-03 00:00:00,32.3,14.0,10.3,46.0,17.0
2015-04-03 03:00:00,15.0,13.3,5.3,35.0,4.0
2015-04-03 06:00:00,11.0,10.0,5.3,16.3,16.0
2015-04-03 09:00:00,18.3,8.7,8.0,16.3,39.7
2015-04-03 12:00:00,29.3,30.7,29.0,25.3,41.3
2015-04-03 15:00:00,27.3,28.0,23.7,47.0,36.0
2015-04-03 18:00:00,23.7,24.7,28.3,43.3,41.0
2015-04-03 21:00:00,32.3,29.3,32.0,25.3,35.7
2015-04-04 00:00:00,39.0,42.0,35.3,29.0,41.3
2015-04-04 03:00:00,43.3,45.3,11.0,20.3,15.3
2015-04-04 06:00:00,32.7,42.7,10.3,19.0,4.5
2015-04-04 09:00:00,32.0,35.3,8.7,21.3,6.3
2015-04-04 12:00:00,28.3,22.0,12.0,20.3,10.3
2015-04-04 15:00:00,34.3,32.0,23.0,20.3,14.3
2015-04-04 18:00:00,35.7,28.7,22.3,26.0,16.0
2015-04-04 21:00:00,33.0,17.3,13.3,19.7,15.0
2015-04-05 00:00:00,42.7,13.3,7.0,15.0,13.0
2015-04-05 03:00:00,34.0,11.3,4.3,12.7,13.0
2015-04-05 06:00:00,30.3,8.7,3.7,8.3,11.7
2015-04-05 09:00:00,24.0,8.0,2.7,11.0,10.3
2015-04-05 12:00:00,36.7,10.7,8.3,20.0,16.0
2015-04-05 15:00:00,39.0,12.0,9.7,28.3,15.7
2015-04-05 18:00:00,35.7,16.7,8.3,24.0,11.3
2015-04-05 21:00:00,35.3,19.3,9.0,31.0,15.7
2015-04-06 00:00:00,37.7,22.0,8.0,30.0,18.7
2015-04-06 03:00:00,36.0,15.3,9.3,20.0,23.7
2015-04-06 06:00:00,39.7,13.3,16.0,14.3,28.3
2015-04-06 09:00:00,48.7,8.7,19.7,12.3,29.7
2015-04-06 12:00:00,55.0,17.3,23.3,20.7,55.0
2015-04-06 15:00:00,46.3,28.7,24.3,20.7,103.7
2015-04-06 18:00:00,44.0,36.0,38.7,27.3,99.3
2015-04-06 21:00:00,35.3,63.3,87.3,38.3,67.3
2015-04-07 00:00:00,46.0,76.0,82.3,34.3,46.0
2015-04-07 03:00:00,34.3,49.3,70.7,28.7,47.3
2015-04-07 06:00:00,37.7,40.0,66.0,22.3,51.0
2015-04-07 09:00:00,34.0,35.3,67.7,36.7,44.0
2015-04-07 12:00:00,33.7,42.7,49.3,37.7,30.0
2015-04-07 15:00:00,35.7,46.7,18.0,40.3,37.0
2015-04-07 18:00:00,29.7,43.3,26.0,39.0,42.7
2015-04-07 21:00:00,31.0,46.7,26.3,37.7,37.0
2015-04-08 00:00:00,26.7,36.0,26.3,37.0,24.7
2015-04-08 03:00:00,21.7,34.7,29.7,32.3,18.3
2015-04-08 06:00:00,25.7,32.0,28.3,26.3,13.3
2015-04-08 09:00:00,20.0,31.3,29.7,26.0,8.7
2015-04-08 12:00:00,35.0,36.7,26.3,28.7,20.0
2015-04-08 15:00:00,49.0,34.7,25.0,29.7,33.7
2015-04-08 18:00:00,38.7,34.0,26.3,26.0,33.7
2015-04-08 21:00:00,54.3,44.7,25.0,29.7,42.3
2015-04-09 00:00:00,46.0,52.7,33.7,28.0,43.0
2015-04-09 03:00:00,42.3,54.0,37.3,25.0,42.0
2015-04-09 06:00:00,36.0,52.0,44.3,22.3,37.7
2015-04-09 09:00:00,38.3,48.0,38.7,23.3,40.3
2015-04-09 12:00:00,52.0,44.0,34.3,29.0,43.7
2015-04-09 15:00:00,39.3,26.7,32.3,22.7,53.0
2015-04-09 18:00:00,36.3,26.0,32.7,24.3,58.3
2015-04-09 21:00:00,40.7,28.0,34.0,26.7,43.3
2015-04-10 00:00:00,55.0,24.7,40.7,25.3,41.7
2015-04-10 03:00:00,53.3,30.0,36.0,22.7,44.3
2015-04-10 06:00:00,60.3,24.0,49.3,25.3,40.0
2015-04-10 09:00:00,70.7,32.7,61.3,22.7,43.0
2015-04-10 12:00:00,87.7,38.7,63.0,34.7,64.7
2015-04-10 15:00:00,85.3,44.0,51.0,30.0,56.3
2015-04-10 18:00:00,82.7,52.7,47.3,30.7,51.7
2015-04-10 21:00:00,71.0,62.0,90.3,31.0,62.3
2015-04-11 00:00:00,78.7,73.3,70.3,33.3,52.0
2015-04-11 03:00:00,58.3,68.0,76.3,34.0,59.0
2015-04-11 06:00:00,60.3,62.7,65.0,35.3,58.3
2015-04-11 09:00:00,59.3,56.7,65.7,36.7,71.3
2015-04-11 12:00:00,62.3,68.0,67.3,39.7,89.0
2015-04-11 15:00:00,51.3,49.3,49.7,36.0,69.3
2015-04-11 18:00:00,51.3,42.0,35.3,30.0,61.0
2015-04-11 21:00:00,49.3,53.3,55.3,33.7,61.7
2015-04-12 00:00:00,38.0,68.7,73.0,27.0,55.3
2015-04-12 03:00:00,55.3,62.0,76.0,42.3,63.0
2015-04-12 06:00:00,40.0,44.0,77.7,37.3,56.3
2015-04-12 09:00:00,45.7,42.0,64.7,33.3,53.3
2015-04-12 12:00:00,47.3,46.0,27.0,27.3,58.3
2015-04-12 15:00:00,39.3,28.0,26.7,28.7,41.3
2015-04-12 18:00:00,33.3,20.0,21.3,33.0,31.0
2015-04-12 21:00:00,32.0,28.0,24.0,34.0,29.3
2015-04-13 00:00:00,31.3,24.0,21.0,33.3,31.0
2015-04-13 03:00:00,28.3,24.0,21.7,22.3,24.3
2015-04-13 06:00:00,24.3,18.7,21.3,15.3,21.7
2015-04-13 09:00:00,28.7,11.3,19.7,15.3,18.3
2015-04-13 12:00:00,36.0,10.7,13.0,24.0,26.3
2015-04-13 15:00:00,38.7,11.3,15.3,23.7,29.3
2015-04-13 18:00:00,38.0,13.3,17.0,17.7,22.3
2015-04-13 21:00:00,37.3,10.0,14.3,15.0,23.3
2015-04-14 00:00:00,37.3,14.7,6.7,17.3,27.7
2015-04-14 03:00:00,39.0,9.3,5.3,20.0,28.3
2015-04-14 06:00:00,39.0,10.0,11.0,16.3,26.3
2015-04-14 09:00:00,43.0,10.7,8.3,13.7,23.0
2015-04-14 12:00:00,39.7,8.3,10.0,23.3,20.3
2015-04-14 15:00:00,34.7,17.7,3.0,29.7,10.7
2015-04-14 18:00:00,33.3,17.0,22.0,36.0,5.3
2015-04-14 21:00:00,58.0,9.0,24.7,42.3,7.0
2015-04-15 00:00:00,66.7,23.7,24.0,45.3,7.3
2015-04-15 03:00:00,48.7,29.0,34.3,42.0,12.7
2015-04-15 06:00:00,35.7,30.3,22.0,38.0,13.3
2015-04-15 09:00:00,51.3,18.3,11.0,26.0,18.3
2015-04-15 12:00:00,38.0,21.7,14.7,22.7,29.7
2015-04-15 15:00:00,47.3,53.0,36.0,36.0,44.3
2015-04-15 18:00:00,53.0,91.7,73.0,55.3,61.0
2015-04-15 21:00:00,79.0,97.7,88.0,83.7,67.7
2015-04-16 00:00:00,89.0,107.0,95.7,80.0,84.0
2015-04-16 03:00:00,86.7,102.3,82.7,70.7,82.0
2015-04-16 06:00:00,72.3,96.3,58.3,55.7,64.0
2015-04-16 09:00:00,60.0,73.7,53.3,57.7,56.7
2015-04-16 12:00:00,67.0,75.7,53.0,56.7,66.3
2015-04-16 15:00:00,87.7,76.3,88.0,59.7,86.0
2015-04-16 18:00:00,41.0,101.0,46.0,65.7,53.7
2015-04-16 21:00:00,56.0,77.7,85.7,61.3,125.7
