날짜,종가,시가,고가,저가,변동 %
2022-07-28,13907.06,13926.1,14091.77,13900.47,-14.000000000000002
2022-07-27,13926.1,14070.89,14070.89,13906.4,-103.0
2022-07-26,14070.89,13992.17,14127.57,13992.17,56.00000000000001
2022-07-25,13992.17,14041.26,14041.26,13938.47,-35.0
2022-07-22,14041.26,13974.13,14158.61,13947.58,48.0
2022-07-21,13974.13,14165.75,14165.75,13964.02,-135.0
2022-07-20,14165.75,14143.57,14252.37,14131.78,16.0
2022-07-19,14143.57,14233.28,14233.58,14028.12,-63.0
2022-07-18,14233.28,14094.98,14264.98,13987.95,98.0
2022-07-15,14094.98,14309.81,14439.11,14094.98,-150.0
2022-07-14,14309.81,14361.97,14406.65,14188.05,-36.0
2022-07-13,14361.97,14330.56,14440.22,14262.7,22.0
2022-07-12,14330.56,14470.37,14507.09,14251.01,-97.0
2022-07-11,14470.37,14733.38,14733.38,14396.95,-179.0
2022-07-08,14733.38,14738.77,14880.82,14724.67,-4.0
2022-07-07,14738.77,14699.95,14807.89,14604.33,26.0
2022-07-06,14699.95,14958.67,14958.67,14612.56,-173.0
2022-07-05,14958.67,14951.51,15113.02,14805.92,5.0
2022-07-04,14951.51,14893.89,14955.88,14764.44,39.0
2022-07-01,14893.89,14973.86,15032.47,14825.1,-53.0
2022-06-30,14973.86,14731.95,15102.11,14697.22,164.0
2022-06-29,14731.95,14918.39,14918.39,14682.03,-125.0
2022-06-28,14918.39,14806.09,14952.81,14693.32,76.0
2022-06-27,14806.09,14632.72,14924.02,14632.72,118.0
2022-06-24,14632.72,14410.1,14654.65,14410.1,154.0
2022-06-23,14410.1,14176.55,14410.1,14176.55,165.0
2022-06-22,14176.55,14336.33,14379.34,14168.54,-111.00000000000001
2022-06-21,14336.33,14324.21,14432.83,14220.19,8.0
2022-06-20,14324.21,14285.22,14472.27,14234.04,27.0
2022-06-17,14285.22,14040.12,14325.19,13952.63,175.0
2022-06-16,14040.12,14158.64,14248.42,14020.54,-84.0
2022-06-15,14158.64,13945.82,14379.47,13939.97,153.0
2022-06-14,13945.82,13798.5,13951.65,13628.62,107.0
2022-06-13,13798.5,14100.3,14100.3,13704.25,-214.0
2022-06-10,14100.3,13877.97,14118.2,13760.88,160.0
2022-06-09,13877.97,14012.39,14058.13,13846.58,-96.0
2022-06-08,14012.39,13836.71,14012.39,13808.6,127.0
2022-06-07,13836.71,13733.16,13900.15,13681.49,75.0
2022-06-06,13733.16,13514.18,13737.83,13405.68,162.0
2022-06-02,13514.18,13560.12,13560.12,13470.6,-34.0
2022-06-01,13560.12,13593.74,13603.13,13490.8,-25.0
2022-05-31,13593.74,13383.47,13614.33,13337.97,157.0
2022-05-30,13383.47,13261.36,13440.84,13261.36,92.0
2022-05-27,13261.36,13168.64,13421.46,13168.64,70.0
2022-05-26,13168.64,13196.89,13259.09,13045.6,-21.0
2022-05-25,13196.89,13150.69,13216.87,13108.76,35.0
2022-05-24,13150.69,13396.57,13413.38,13147.11,-184.0
2022-05-23,13396.57,13528.05,13549.12,13330.84,-97.0
2022-05-20,13528.05,13202.07,13535.25,13200.1,247.00000000000003
2022-05-19,13202.07,13246.39,13246.39,13064.28,-33.0
2022-05-18,13246.39,13330.4,13362.84,13137.27,-63.0
2022-05-17,13330.4,13159.33,13340.47,13158.39,130.0
2022-05-16,13159.33,13296.03,13378.62,13112.73,-103.0
2022-05-13,13296.03,13153.7,13347.41,13153.7,108.0
2022-05-12,13153.7,13230.77,13249.61,13108.07,-57.99999999999999
2022-05-11,13230.77,13045.56,13367.97,13018.39,142.0
2022-05-10,13045.56,12942.53,13108.55,12661.61,80.0
2022-05-09,12942.53,13103.98,13103.98,12853.52,-123.0
2022-05-06,13103.98,13463.92,13463.92,13083.55,-267.0
2022-05-05,13463.92,13516.3,13607.7,13412.46,-39.0
2022-04-29,13516.3,13365.55,13573.75,13193.47,112.99999999999999
2022-04-28,13365.55,13222.45,13401.76,13166.61,108.0
2022-04-27,13222.45,12956.29,13222.45,12914.34,204.99999999999997
2022-04-26,12956.29,12904.25,13186.62,12873.1,40.0
2022-04-25,12904.25,13508.74,13508.74,12897.06,-447.0
2022-04-22,13508.74,13397.62,13570.12,13270.36,83.0
2022-04-21,13397.62,13552.71,13629.02,13327.9,-113.99999999999999
2022-04-20,13552.71,13724.22,13736.3,13517.18,-125.0
2022-04-19,13724.22,13811.12,13913.11,13645.0,-63.0
2022-04-18,13811.12,13982.81,13982.81,13717.35,-123.0
2022-04-15,13982.81,13999.03,14053.26,13873.92,-12.0
2022-04-14,13999.03,13822.16,14100.03,13822.16,128.0
2022-04-13,13822.16,13872.31,13993.69,13759.92,-36.0
2022-04-12,13872.31,13569.1,13875.13,13521.64,223.0
2022-04-11,13569.1,13931.72,13931.72,13514.83,-260.0
2022-04-08,13931.72,13851.08,13960.51,13795.18,57.99999999999999
2022-04-07,13851.08,13968.18,14037.56,13804.69,-84.0
2022-04-06,13968.18,14009.59,14020.11,13874.13,-30.0
2022-04-01,14009.59,13750.58,14062.54,13666.44,188.0
2022-03-31,13750.58,13803.33,13803.33,13685.78,-38.0
2022-03-30,13803.33,13389.73,13803.33,13389.73,309.0
2022-03-29,13389.73,13420.67,13535.63,13363.27,-23.0
2022-03-28,13420.67,13529.79,13535.29,13205.68,-81.0
2022-03-25,13529.79,13788.97,13815.15,13523.96,-188.0
2022-03-24,13788.97,13843.5,13851.77,13672.12,-39.0
2022-03-23,13843.5,13746.68,13890.87,13712.47,70.0
2022-03-22,13746.68,13725.45,13831.51,13672.74,15.0
2022-03-21,13725.45,13792.44,13873.55,13633.64,-49.0
2022-03-18,13792.44,13624.35,13854.09,13491.25,123.0
2022-03-17,13624.35,13322.3,13828.43,13322.3,227.0
2022-03-16,13322.3,12712.98,13369.17,12641.87,479.0
2022-03-15,12712.98,13363.62,13363.62,12712.98,-487.0
2022-03-14,13363.62,13846.46,13846.46,13363.62,-349.0
2022-03-11,13846.46,13829.96,13891.19,13445.54,12.0
2022-03-10,13829.96,13644.96,13981.1,13644.96,136.0
2022-03-09,13644.96,13722.87,13865.62,13170.0,-56.99999999999999
2022-03-08,13722.87,13904.27,14057.6,13661.36,-130.0
2022-03-07,13904.27,14417.24,14417.24,13855.74,-356.0
2022-03-04,14417.24,14654.44,14654.44,14366.18,-162.0
2022-03-03,14654.44,14764.13,14828.69,14634.95,-74.0
2022-03-02,14764.13,14928.45,14931.64,14726.27,-110.00000000000001
2022-03-01,14928.45,14733.32,14944.3,14733.32,132.0
2022-02-28,14733.32,14711.55,14733.32,14567.94,15.0
2022-02-25,14711.55,14591.85,14842.25,14590.59,82.0
2022-02-24,14591.85,14912.12,14912.12,14489.95,-215.0
2022-02-23,14912.12,14835.39,14921.84,14792.23,52.0
2022-02-22,14835.39,15074.38,15074.38,14744.11,-159.0
2022-02-21,15074.38,15192.66,15192.66,14995.9,-78.0
2022-02-18,15192.66,15097.29,15192.66,15007.78,63.0
2022-02-17,15097.29,15079.73,15186.45,15067.35,12.0
2022-02-16,15079.73,15007.7,15150.66,15007.69,48.0
2022-02-15,15007.7,14952.22,15051.82,14906.21,37.0
2022-02-14,14952.22,15106.71,15126.58,14891.17,-102.0
2022-02-11,15106.71,15131.53,15277.9,15033.81,-16.0
2022-02-10,15131.53,15142.59,15172.58,15021.18,-7.000000000000001
2022-02-09,15142.59,14967.63,15183.06,14962.35,117.0
2022-02-08,14967.63,15041.65,15041.75,14679.9,-49.0
2022-02-07,15041.65,14769.78,15163.81,14769.78,184.0
2022-01-28,14769.78,15024.56,15157.58,14740.29,-170.0
2022-01-27,15024.56,15226.31,15278.04,15012.51,-133.0
2022-01-26,15226.31,15104.22,15242.28,15026.44,81.0
2022-01-25,15104.22,15408.24,15408.24,15103.46,-197.0
2022-01-24,15408.24,15461.31,15473.26,15300.84,-34.0
2022-01-21,15461.31,15499.52,15531.92,15370.91,-25.0
2022-01-20,15499.52,15230.69,15569.29,15219.54,177.0
2022-01-19,15230.69,15297.27,15370.29,15150.64,-44.0
2022-01-18,15297.27,15147.46,15349.72,15083.96,99.0
2022-01-17,15147.46,15064.2,15190.96,15039.93,55.00000000000001
2022-01-14,15064.2,15252.44,15252.44,15054.29,-123.0
2022-01-13,15252.44,15511.14,15555.11,15249.12,-167.0
2022-01-12,15511.14,15347.18,15536.04,15347.18,107.0
2022-01-11,15347.18,15446.2,15488.55,15329.49,-64.0
2022-01-10,15446.2,15404.55,15466.06,15249.39,27.0
2022-01-07,15404.55,15359.03,15477.97,15340.46,30.0
2022-01-06,15359.03,15614.93,15615.22,15285.45,-164.0
2022-01-05,15614.93,15654.2,15774.49,15556.13,-25.0
2022-01-04,15654.2,15698.01,15775.9,15455.67,-28.000000000000004
2021-12-31,15698.01,15679.33,15762.23,15634.84,12.0
2021-12-30,15679.33,15572.28,15749.49,15550.83,69.0
2021-12-29,15572.28,15929.57,15954.99,15572.28,-224.00000000000003
2021-12-28,15929.57,15811.08,15945.94,15805.87,75.0
2021-12-27,15811.08,15890.21,15900.13,15740.06,-50.0
2021-12-24,15890.21,15916.82,16029.01,15818.69,-17.0
2021-12-23,15916.82,15764.23,15916.82,15698.82,97.0
2021-12-22,15764.23,15791.28,15884.54,15729.88,-17.0
2021-12-21,15791.28,15743.5,15842.18,15684.79,30.0
2021-12-20,15743.5,15880.96,15966.69,15705.17,-87.0
2021-12-17,15880.96,16158.47,16159.23,15880.09,-172.0
2021-12-16,16158.47,16119.97,16158.47,15992.2,24.0
2021-12-15,16119.97,16252.99,16293.34,16110.84,-82.0
2021-12-14,16252.99,16365.3,16376.02,16211.14,-69.0
2021-12-13,16365.3,16283.83,16688.39,16283.83,50.0
2021-12-10,16283.83,16312.07,16312.07,16176.5,-17.0
2021-12-09,16312.07,16033.3,16466.14,16031.57,174.0
2021-12-08,16033.3,15787.21,16039.61,15719.38,156.0
2021-12-07,15787.21,15664.59,15831.57,15664.59,78.0
2021-12-06,15664.59,15607.09,15803.43,15599.32,37.0
2021-12-03,15607.09,15457.37,15607.09,15428.66,97.0
2021-12-02,15457.37,15402.24,15494.4,15319.08,36.0
2021-12-01,15402.24,15359.61,15427.41,15328.05,28.000000000000004
2021-11-30,15359.61,15511.16,15532.37,15305.6,-98.0
2021-11-29,15511.16,15488.25,15511.2,15386.17,15.0
2021-11-26,15488.25,15638.67,15640.5,15453.73,-96.0
2021-11-25,15638.67,15719.85,15763.41,15602.19,-52.0
2021-11-24,15719.85,15649.6,15796.81,15612.73,45.0
2021-11-23,15649.6,15651.37,15745.73,15592.81,-1.0
2021-11-22,15651.37,15620.39,15738.62,15620.39,20.0
2021-11-19,15620.39,15415.42,15667.78,15386.14,133.0
2021-11-18,15415.42,15566.69,15566.69,15373.66,-97.0
2021-11-17,15566.69,15607.01,15645.03,15524.86,-26.0
2021-11-16,15607.01,15552.25,15694.33,15547.75,35.0
2021-11-15,15552.25,15555.16,15634.97,15482.41,-2.0
2021-11-12,15555.16,15679.04,15730.51,15520.45,-79.0
2021-11-11,15679.04,15359.1,15679.04,15322.12,208.0
2021-11-10,15359.1,15503.33,15504.57,15158.12,-93.0
2021-11-09,15503.33,15578.41,15666.57,15452.13,-48.0
2021-11-08,15578.41,15591.46,15664.73,15499.35,-8.0
2021-11-05,15591.46,15624.61,15743.46,15539.73,-21.0
2021-11-04,15624.61,15412.09,15656.03,15412.09,138.0
2021-11-03,15412.09,15546.46,15594.25,15382.61,-86.0
2021-11-02,15546.46,15768.14,15828.91,15409.59,-141.0
2021-11-01,15768.14,15882.05,15882.05,15574.4,-72.0
2021-10-29,15882.05,15777.82,15882.05,15777.82,66.0
2021-10-28,15777.82,15858.31,15887.31,15736.13,-51.0
2021-10-27,15858.31,16079.35,16079.35,15800.42,-137.0
2021-10-26,16079.35,16168.18,16278.6,16050.98,-55.00000000000001
2021-10-25,16168.18,16189.35,16190.78,16030.04,-13.0
2021-10-22,16189.35,15999.86,16286.29,15996.2,118.0
2021-10-21,15999.86,15840.38,16061.04,15840.38,101.0
2021-10-20,15840.38,15858.59,15990.6,15771.67,-11.0
2021-10-19,15858.59,15682.22,15893.37,15670.26,112.00000000000001
2021-10-18,15682.22,16033.8,16051.65,15598.16,-219.0
2021-10-15,16033.8,15957.97,16056.18,15849.01,48.0
2021-10-14,15957.97,16080.57,16143.87,15906.88,-76.0
2021-10-13,16080.57,15870.42,16174.47,15801.08,132.0
2021-10-12,15870.42,15932.35,15980.63,15742.81,-39.0
2021-10-11,15932.35,15816.73,16154.42,15816.73,73.0
2021-10-08,15816.73,15486.32,15865.37,15486.32,213.0
2021-09-30,15486.32,15437.62,15531.08,15417.68,32.0
2021-09-29,15437.62,15471.53,15554.37,15228.78,-22.0
2021-09-28,15471.53,15441.63,15559.3,15303.45,19.0
2021-09-27,15441.63,15095.72,15542.21,15094.77,229.0
2021-09-24,15095.72,14979.27,15234.78,14942.17,78.0
2021-09-23,14979.27,14964.67,15151.49,14927.43,10.0
2021-09-22,14964.67,15192.84,15192.84,14831.39,-150.0
2021-09-17,15192.84,15022.49,15207.55,14960.03,112.99999999999999
2021-09-16,15022.49,15096.88,15146.86,14918.03,-49.0
2021-09-15,15096.88,15343.78,15343.78,15006.68,-161.0
2021-09-14,15343.78,15570.54,15667.02,15315.23,-146.0
2021-09-13,15570.54,15597.18,15692.46,15464.44,-17.0
2021-09-10,15597.18,15366.34,15690.61,15331.12,150.0
2021-09-09,15366.34,15397.64,15403.14,15256.2,-20.0
2021-09-08,15397.64,15544.89,15589.33,15347.35,-95.0
2021-09-07,15544.89,15388.35,15600.47,15283.45,102.0
2021-09-06,15388.35,15136.65,15462.8,15087.18,166.0
2021-09-03,15136.65,15093.72,15247.63,14902.02,28.000000000000004
2021-09-02,15093.72,15120.6,15226.18,15015.44,-18.0
2021-09-01,15120.6,14759.32,15239.53,14601.01,245.00000000000003
2021-08-31,14759.32,14831.98,14919.03,14560.29,-49.0
2021-08-30,14831.98,14971.32,15027.31,14712.86,-93.0
2021-08-27,14971.32,14876.92,15128.46,14862.79,63.0
2021-08-26,14876.92,15249.41,15262.75,14873.04,-244.0
2021-08-25,15249.41,15213.05,15334.71,15170.12,24.0
2021-08-24,15213.05,15016.01,15269.09,15011.82,131.0
2021-08-23,15016.01,14890.28,15094.11,14876.78,84.0
2021-08-20,14890.28,15327.38,15327.38,14772.07,-285.0
2021-08-19,15327.38,15602.41,15602.41,15243.0,-176.0
2021-08-18,15602.41,15362.71,15691.41,15274.09,156.0
2021-08-17,15362.71,15739.85,15816.76,15331.83,-240.0
2021-08-16,15739.85,15741.12,15868.49,15664.97,-1.0
2021-08-13,15741.12,15732.42,15838.12,15640.49,6.0
2021-08-12,15732.42,15929.25,15929.25,15715.33,-124.0
2021-08-11,15929.25,16031.02,16116.47,15913.72,-63.0
2021-08-10,16031.02,15686.39,16048.44,15503.96,220.00000000000003
2021-08-09,15686.39,15423.44,15812.38,15308.42,170.0
2021-08-06,15423.44,15474.75,15474.75,15318.59,-33.0
2021-08-05,15474.75,15585.84,15697.8,15365.25,-71.0
2021-08-04,15585.84,15601.32,15625.34,15476.75,-10.0
2021-08-03,15601.32,15506.45,15622.2,15353.68,61.0
2021-08-02,15506.45,15039.04,15540.99,14788.46,311.0
2021-07-30,15039.04,15385.0,15385.0,14947.19,-225.0
2021-07-29,15385.0,15254.86,15548.74,15254.86,85.0
2021-07-28,15254.86,15086.32,15325.52,14904.34,112.00000000000001
2021-07-27,15086.32,15709.43,15744.28,15054.4,-397.0
2021-07-26,15709.43,16450.93,16461.8,15558.88,-451.0
2021-07-23,16450.93,16668.14,16669.1,16428.16,-130.0
2021-07-22,16668.14,16655.19,16776.26,16625.38,8.0
2021-07-21,16655.19,16675.87,16835.34,16606.48,-12.0
2021-07-20,16675.87,16742.88,16755.11,16605.27,-40.0
2021-07-19,16742.88,16664.3,16773.23,16441.64,47.0
2021-07-16,16664.3,16919.4,16919.4,16645.43,-151.0
2021-07-15,16919.4,16592.89,16941.23,16532.5,197.0
2021-07-14,16592.89,16830.52,16830.52,16528.33,-141.0
2021-07-13,16830.52,16809.41,16932.3,16749.45,13.0
2021-07-12,16809.41,16665.48,16961.58,16642.45,86.0
2021-07-09,16665.48,16770.36,16770.36,16528.7,-63.0
2021-07-08,16770.36,17077.77,17124.74,16714.33,-180.0
2021-07-07,17077.77,16982.28,17130.76,16887.87,56.00000000000001
2021-07-06,16982.28,16924.47,16992.4,16775.25,34.0
2021-07-05,16924.47,16958.03,16960.41,16811.05,-20.0
2021-07-02,16958.03,17581.07,17581.07,16935.64,-354.0
2021-07-01,17581.07,17458.48,17581.07,17304.35,70.0
2021-06-30,17458.48,17380.16,17504.08,17349.94,45.0
2021-06-29,17380.16,17626.79,17628.09,17345.98,-140.0
2021-06-28,17626.79,17648.27,17712.95,17541.7,-12.0
2021-06-25,17648.27,17344.17,17705.45,17317.1,175.0
2021-06-24,17344.17,17265.79,17370.5,17173.1,45.0
2021-06-23,17265.79,17267.49,17385.37,17199.63,-1.0
2021-06-22,17267.49,17124.37,17282.17,17124.37,84.0
2021-06-21,17124.37,17243.0,17271.8,17017.72,-69.0
2021-06-18,17243.0,17385.05,17405.45,17108.36,-82.0
2021-06-17,17385.05,17402.11,17529.21,17324.17,-10.0
2021-06-16,17402.11,17652.04,17655.29,17381.04,-142.0
2021-06-15,17652.04,17886.7,17904.53,17514.93,-131.0
2021-06-11,17886.7,18076.92,18084.88,17828.76,-105.0
2021-06-10,18076.92,17941.73,18219.6,17915.09,75.0
2021-06-09,17941.73,17902.92,18020.36,17841.97,22.0
2021-06-08,17902.92,18087.67,18251.55,17763.51,-102.0
2021-06-07,18087.67,18150.06,18152.3,17951.25,-34.0
2021-06-04,18150.06,18023.5,18361.07,17910.52,70.0
2021-06-03,18023.5,18116.56,18233.25,18009.86,-51.0
2021-06-02,18116.56,18258.93,18303.81,18022.89,-78.0
2021-06-01,18258.93,18222.82,18266.63,18007.59,20.0
2021-05-31,18222.82,18301.3,18301.9,18013.04,-43.0
2021-05-28,18301.3,18307.48,18442.41,18164.91,-3.0
2021-05-27,18307.48,18272.03,18537.3,18115.74,19.0
2021-05-26,18272.03,18239.01,18385.94,18199.96,18.0
2021-05-25,18239.01,17510.62,18259.72,17510.62,416.0
2021-05-24,17510.62,17407.75,17515.54,17286.87,59.0
2021-05-21,17407.75,17615.33,17720.45,17355.71,-118.0
2021-05-20,17615.33,17537.75,17643.0,17473.47,44.0
2021-05-19,17537.75,17625.25,17657.35,17482.89,-50.0
2021-05-18,17625.25,17601.43,17688.18,17517.75,14.000000000000002
2021-05-17,17601.43,17336.35,17676.39,17305.53,153.0
2021-05-14,17336.35,16914.58,17350.51,16859.08,249.00000000000003
2021-05-13,16914.58,17106.69,17106.69,16822.19,-112.00000000000001
2021-05-12,17106.69,17030.23,17143.56,16965.44,45.0
2021-05-11,17030.23,16839.62,17064.03,16691.32,112.99999999999999
2021-05-10,16839.62,16931.77,16979.25,16706.47,-54.0
2021-05-07,16931.77,17099.95,17243.47,16910.86,-98.0
2021-05-06,17099.95,17329.58,17417.77,17046.43,-133.0
2021-04-30,17329.58,17496.24,17498.43,17224.53,-95.0
2021-04-29,17496.24,17285.23,17514.74,17279.91,122.0
2021-04-28,17285.23,17257.48,17285.23,17088.02,16.0
2021-04-27,17257.48,17155.95,17267.13,17050.72,59.0
2021-04-26,17155.95,17427.85,17577.06,17129.49,-156.0
2021-04-23,17427.85,17179.45,17467.22,17165.21,145.0
2021-04-22,17179.45,17277.48,17350.58,17097.69,-56.99999999999999
2021-04-21,17277.48,17199.03,17326.62,17093.93,46.0
2021-04-20,17199.03,17192.02,17342.5,17072.62,4.0
2021-04-19,17192.02,16829.33,17204.8,16667.88,216.0
2021-04-16,16829.33,16732.61,16884.81,16630.61,57.99999999999999
2021-04-15,16732.61,16923.66,16923.66,16553.4,-112.99999999999999
2021-04-14,16923.66,16837.32,16983.7,16781.9,51.0
2021-04-13,16837.32,16861.85,17073.14,16782.53,-15.0
2021-04-12,16861.85,17067.71,17107.68,16801.34,-121.0
2021-04-09,17067.71,17385.51,17387.84,17021.45,-183.0
2021-04-08,17385.51,17310.08,17438.29,17150.08,44.0
2021-04-07,17310.08,17595.6,17606.77,17212.13,-162.0
2021-04-06,17595.6,17722.02,17779.97,17525.54,-71.0
2021-04-02,17722.02,17491.82,17729.56,17491.82,132.0
2021-04-01,17491.82,17266.84,17512.01,17266.84,130.0
2021-03-31,17266.84,17482.74,17487.91,17145.0,-123.0
2021-03-30,17482.74,17283.34,17519.17,17228.67,114.99999999999999
2021-03-29,17283.34,17222.64,17451.8,17117.0,35.0
2021-03-26,17222.64,16852.58,17271.94,16852.58,220.00000000000003
2021-03-25,16852.58,16888.6,16927.75,16710.63,-21.0
2021-03-24,16888.6,17152.01,17242.57,16842.63,-154.0
2021-03-23,17152.01,17253.96,17296.61,16971.76,-59.0
2021-03-22,17253.96,17147.86,17361.07,17092.58,62.0
2021-03-19,17147.86,17691.99,17691.99,17045.66,-308.0
2021-03-18,17691.99,17546.58,17772.03,17546.58,83.0
2021-03-17,17546.58,17573.93,17688.45,17333.94,-16.0
2021-03-16,17573.93,17321.11,17574.73,17320.58,146.0
2021-03-15,17321.11,17687.35,17687.35,17169.52,-206.99999999999997
2021-03-12,17687.35,17615.07,17738.77,17503.88,41.0
2021-03-11,17615.07,17124.99,17689.56,17124.99,286.0
2021-03-10,17124.99,16942.46,17294.15,16942.46,108.0
2021-03-09,16942.46,17252.83,17361.37,16824.75,-180.0
2021-03-08,17252.83,17941.07,18126.19,17252.83,-384.0
2021-03-05,17941.07,18046.53,18108.07,17619.11,-57.99999999999999
2021-03-04,18046.53,18621.79,18621.79,17943.46,-309.0
2021-03-03,18621.79,18139.21,18628.55,18039.29,266.0
2021-03-02,18139.21,18460.21,18602.81,17972.41,-174.0
2021-03-01,18460.21,18316.96,18523.17,18258.1,78.0
2021-02-26,18316.96,18816.84,18816.84,18293.84,-266.0
2021-02-25,18816.84,18610.28,18985.59,18610.28,111.00000000000001
2021-02-24,18610.28,19183.5,19232.9,18399.98,-299.0
2021-02-23,19183.5,19154.47,19380.17,18971.68,15.0
2021-02-22,19154.47,19998.12,20000.76,19146.68,-422.0
2021-02-19,19998.12,19962.5,20041.46,19648.01,18.0
2021-02-18,19962.5,20134.9,20547.73,19870.76,-86.0
2021-02-10,20134.9,19653.5,20200.0,19653.5,245.00000000000003
2021-02-09,19653.5,19363.18,19654.42,19224.27,150.0
2021-02-08,19363.18,19174.08,19395.83,19091.24,99.0
2021-02-05,19174.08,18918.31,19368.56,18918.31,135.0
2021-02-04,18918.31,18753.2,19069.82,18647.8,88.0
2021-02-03,18753.2,18685.56,18815.35,18581.43,36.0
2021-02-02,18685.56,18442.85,18696.17,18390.48,132.0
2021-02-01,18442.85,18230.39,18467.83,18218.41,117.0
2021-01-29,18230.39,18256.06,18452.74,18046.8,-14.000000000000002
2021-01-28,18256.06,18634.31,18634.31,18175.47,-202.99999999999997
2021-01-27,18634.31,18647.05,18690.52,18432.41,-7.000000000000001
2021-01-26,18647.05,19015.03,19015.03,18631.02,-194.0
2021-01-25,19015.03,18638.51,19056.62,18597.08,202.0
2021-01-22,18638.51,18667.25,18695.2,18507.44,-15.0
2021-01-21,18667.25,18412.65,18782.92,18408.41,138.0
2021-01-20,18412.65,18366.27,18528.84,18299.19,25.0
2021-01-19,18366.27,18592.05,18673.2,18283.97,-121.0
2021-01-18,18592.05,18497.51,18700.48,18357.76,51.0
2021-01-15,18497.51,18435.65,18686.02,18309.38,34.0
2021-01-14,18435.65,18856.71,18874.64,18395.51,-223.0
2021-01-13,18856.71,18970.43,19096.94,18687.35,-60.0
2021-01-12,18970.43,18422.02,18970.43,18341.76,298.0
2021-01-11,18422.02,18602.47,18748.94,18342.26,-97.0
2021-01-08,18602.47,18776.35,18919.83,18400.0,-93.0
2021-01-07,18776.35,18396.96,18776.35,18368.89,206.0
2021-01-06,18396.96,18102.02,18396.96,18050.77,163.0
2021-01-05,18102.02,17791.57,18102.02,17674.35,174.0
2021-01-04,17791.57,17706.72,17864.38,17549.75,48.0
2020-12-31,17706.72,17387.62,17733.52,17387.62,184.0
2020-12-30,17387.62,17100.03,17387.62,17089.61,168.0
2020-12-29,17100.03,17173.85,17244.29,17067.37,-43.0
2020-12-28,17173.85,16987.04,17245.16,16980.62,110.00000000000001
2020-12-25,16987.04,16918.74,17001.89,16810.55,40.0
2020-12-24,16918.74,16916.53,17018.59,16835.28,1.0
2020-12-23,16916.53,16844.58,17075.67,16792.02,43.0
2020-12-22,16844.58,17035.92,17093.22,16829.68,-112.00000000000001
2020-12-21,17035.92,16888.56,17039.86,16765.28,87.0
2020-12-18,16888.56,17023.29,17026.13,16816.92,-79.0
2020-12-17,17023.29,16794.14,17046.44,16794.14,136.0
2020-12-16,16794.14,16695.69,16825.69,16695.69,59.0
2020-12-15,16695.69,16714.93,16733.99,16534.29,-12.0
2020-12-14,16714.93,16525.41,16731.23,16525.41,114.99999999999999
2020-12-11,16525.41,16687.62,16759.96,16426.46,-97.0
2020-12-10,16687.62,16706.22,16777.55,16613.67,-11.0
2020-12-09,16706.22,16857.75,16962.68,16701.63,-90.0
2020-12-08,16857.75,16914.86,16994.76,16832.73,-34.0
2020-12-07,16914.86,17063.55,17092.64,16860.58,-87.0
2020-12-04,17063.55,17019.67,17096.55,16893.3,26.0
2020-12-03,17019.67,17033.08,17066.93,16902.69,-8.0
2020-12-02,17033.08,17050.86,17133.27,16954.63,-10.0
2020-12-01,17050.86,16691.09,17079.0,16691.09,216.0
2020-11-30,16691.09,16847.09,17180.96,16691.09,-93.0
2020-11-27,16847.09,16594.89,16847.09,16594.89,152.0
2020-11-26,16594.89,16472.78,16604.22,16412.2,74.0
2020-11-25,16472.78,16620.48,16757.1,16472.78,-89.0
2020-11-24,16620.48,16757.8,16757.8,16577.54,-82.0
2020-11-23,16757.8,16512.82,16820.85,16511.85,148.0
2020-11-20,16512.82,16529.65,16533.25,16451.35,-10.0
2020-11-19,16529.65,16358.6,16571.48,16317.79,105.0
2020-11-18,16358.6,16307.21,16428.97,16284.88,32.0
2020-11-17,16307.21,16290.82,16368.57,16212.5,10.0
2020-11-16,16290.82,16116.81,16290.82,16104.74,108.0
2020-11-13,16116.81,16398.34,16398.34,16015.9,-172.0
2020-11-12,16398.34,16458.96,16503.46,16338.37,-37.0
2020-11-11,16458.96,16526.91,16591.88,16445.75,-41.0
2020-11-10,16526.91,16563.48,16656.16,16453.47,-22.0
2020-11-09,16563.48,16299.22,16612.91,16299.22,162.0
2020-11-06,16299.22,16314.09,16362.08,16175.08,-9.0
2020-11-05,16314.09,16144.49,16395.13,16144.49,105.0
2020-11-04,16144.49,15962.43,16174.48,15959.46,113.99999999999999
2020-11-03,15962.43,15771.04,16031.36,15770.99,121.0
2020-11-02,15771.04,15724.42,15884.76,15687.27,30.0
2020-10-30,15724.42,15936.07,15969.23,15678.11,-133.0
2020-10-29,15936.07,15829.56,16073.23,15674.29,67.0
2020-10-28,15829.56,15743.81,15900.5,15718.35,54.0
2020-10-27,15743.81,15794.61,15814.47,15698.61,-32.0
2020-10-26,15794.61,15941.14,15947.31,15690.09,-92.0
2020-10-23,15941.14,16056.34,16194.41,15941.14,-72.0
2020-10-22,16056.34,16066.94,16101.93,15858.29,-7.000000000000001
2020-10-21,16066.94,15997.85,16075.76,15924.89,43.0
2020-10-20,15997.85,15911.51,16002.17,15877.82,54.0
2020-10-19,15911.51,15984.49,16256.3,15880.1,-46.0
2020-10-16,15984.49,15939.11,16086.62,15898.32,28.000000000000004
2020-10-15,15939.11,15921.36,16041.11,15895.32,11.0
2020-10-14,15921.36,15973.02,15973.02,15868.86,-32.0
