날짜,cn_a50,cn_szse,cn_sha
2023-08-18,12575.71,10458.51,3131.95
2023-08-19,12575.71,10458.51,3131.95
2023-08-20,12575.71,10458.51,3131.95
2023-08-21,12404.85,10320.39,3092.98
2023-08-22,12489.09,10374.73,3120.33
2023-08-23,12347.12,10152.6,3078.4
2023-08-24,12489.2,10256.19,3082.24
2023-08-25,12494.73,10130.47,3064.07
2023-08-26,12494.73,10130.47,3064.07
2023-08-27,12494.73,10130.47,3064.07
2023-08-28,12640.81,10233.15,3098.64
2023-08-29,12706.49,10454.98,3135.89
2023-08-30,12656.82,10482.5,3137.14
2023-08-31,12601.99,10418.21,3119.88
2023-09-01,12711.4,10463.74,3133.25
2023-09-02,12711.4,10463.74,3133.25
2023-09-03,12711.4,10463.74,3133.25
2023-09-04,12929.78,10611.74,3177.06
2023-09-05,12830.62,10540.71,3154.37
2023-09-06,12811.69,10515.21,3158.08
2023-09-07,12655.46,10321.44,3122.35
2023-09-08,12566.75,10281.88,3116.72
2023-09-09,12566.75,10281.88,3116.72
2023-09-10,12566.75,10281.88,3116.72
2023-09-11,12651.26,10382.38,3142.78
2023-09-12,12611.22,10373.99,3137.06
2023-09-13,12581.71,10255.87,3123.07
2023-09-14,12592.32,10197.59,3126.55
2023-09-15,12484.38,10144.59,3117.74
2023-09-16,12484.38,10144.59,3117.74
2023-09-17,12484.38,10144.59,3117.74
2023-09-18,12597.91,10200.04,3125.93
2023-09-19,12599.95,10125.73,3124.96
2023-09-20,12554.81,10072.46,3108.57
2023-09-21,12399.75,9981.67,3084.7
2023-09-22,12659.22,10178.74,3132.43
2023-09-23,12659.22,10178.74,3132.43
2023-09-24,12659.22,10178.74,3132.43
2023-09-25,12574.18,10120.62,3115.61
2023-09-26,12477.54,10060.15,3102.27
2023-09-27,12470.74,10104.32,3107.32
2023-09-28,12398.05,10109.53,3110.48
2023-09-29,12398.05,10109.53,3110.48
2023-09-30,12398.05,10109.53,3110.48
2023-10-01,12398.05,10109.53,3110.48
2023-10-02,12398.05,10109.53,3110.48
2023-10-03,12398.05,10109.53,3110.48
2023-10-04,12398.05,10109.53,3110.48
2023-10-05,12398.05,10109.53,3110.48
2023-10-06,12398.05,10109.53,3110.48
2023-10-07,12398.05,10109.53,3110.48
2023-10-08,12398.05,10109.53,3110.48
2023-10-09,12312.87,10106.96,3096.92
2023-10-10,12241.82,10050.04,3075.24
2023-10-11,12286.75,10084.89,3078.96
2023-10-12,12391.3,10168.49,3107.9
2023-10-13,12249.0,10068.28,3088.1
2023-10-14,12249.0,10068.28,3088.1
2023-10-15,12249.0,10068.28,3088.1
2023-10-16,12124.5,9924.92,3073.81
2023-10-17,12174.4,9940.22,3083.5
2023-10-18,12151.69,9816.68,3058.71
2023-10-19,11812.27,9655.09,3005.39
2023-10-20,11758.95,9570.36,2983.06
2023-10-21,11758.95,9570.36,2983.06
2023-10-22,11758.95,9570.36,2983.06
2023-10-23,11686.27,9425.98,2939.29
2023-10-24,11690.29,9483.9,2962.24
2023-10-25,11758.64,9528.31,2974.11
2023-10-26,11832.73,9566.1,2988.3
2023-10-27,11958.57,9770.84,3017.78
2023-10-28,11958.57,9770.84,3017.78
2023-10-29,11958.57,9770.84,3017.78
2023-10-30,11999.91,9927.99,3021.55
2023-10-31,11991.53,9863.8,3018.77
2023-11-01,12092.68,9826.73,3023.08
2023-11-02,12068.94,9734.77,3009.41
2023-11-03,12153.74,9853.89,3030.8
2023-11-04,12153.74,9853.89,3030.8
2023-11-05,12153.74,9853.89,3030.8
2023-11-06,12245.06,10071.56,3058.41
2023-11-07,12164.58,10056.49,3057.27
2023-11-08,12129.99,10052.09,3052.37
2023-11-09,12136.44,10032.09,3053.28
2023-11-10,12039.56,9978.54,3038.97
2023-11-11,12039.56,9978.54,3038.97
2023-11-12,12039.56,9978.54,3038.97
2023-11-13,11981.63,9988.83,3046.53
2023-11-14,11983.53,10005.56,3056.07
2023-11-15,12076.4,10077.96,3072.83
2023-11-16,11981.04,9954.4,3050.93
2023-11-17,11934.3,9979.69,3054.37
2023-11-18,11934.3,9979.69,3054.37
2023-11-19,11934.3,9979.69,3054.37
2023-11-20,11973.78,10022.7,3068.32
2023-11-21,12039.58,9997.09,3067.93
2023-11-22,11935.47,9855.66,3043.61
2023-11-23,11952.81,9933.02,3061.86
2023-11-24,11889.77,9839.52,3040.97
2023-11-25,11889.77,9839.52,3040.97
2023-11-26,11889.77,9839.52,3040.97
2023-11-27,11764.63,9785.57,3031.7
2023-11-28,11775.85,9833.46,3038.55
2023-11-29,11692.0,9744.39,3021.69
2023-11-30,11756.05,9726.92,3029.67
2023-12-01,11649.06,9720.57,3031.64
2023-12-02,11649.06,9720.57,3031.64
2023-12-03,11649.06,9720.57,3031.64
2023-12-04,11567.71,9660.44,3022.91
2023-12-05,11351.62,9470.36,2972.3
2023-12-06,11350.55,9533.25,2968.93
2023-12-07,11333.16,9519.91,2966.21
2023-12-08,11371.83,9553.92,2969.56
2023-12-09,11371.83,9553.92,2969.56
2023-12-10,11371.83,9553.92,2969.56
2023-12-11,11386.85,9632.61,2991.44
2023-12-12,11429.63,9625.26,3003.44
2023-12-13,11190.91,9476.62,2968.76
2023-12-14,11115.79,9417.97,2958.99
2023-12-15,11098.43,9385.33,2942.56
2023-12-16,11098.43,9385.33,2942.56
2023-12-17,11098.43,9385.33,2942.56
2023-12-18,11110.43,9279.39,2930.8
2023-12-19,11127.23,9289.34,2932.39
2023-12-20,11053.29,9158.44,2902.11
2023-12-21,11172.62,9257.09,2918.71
2023-12-22,11199.73,9221.31,2914.78
2023-12-23,11199.73,9221.31,2914.78
2023-12-24,11199.73,9221.31,2914.78
2023-12-25,11231.62,9256.28,2918.81
2023-12-26,11173.03,9157.25,2898.88
2023-12-27,11188.34,9191.74,2914.61
2023-12-28,11463.9,9441.05,2954.7
2023-12-29,11503.58,9524.69,2974.93
2023-12-30,11503.58,9524.69,2974.93
2023-12-31,11503.58,9524.69,2974.93
2024-01-01,11503.58,9524.69,2974.93
2024-01-02,11307.38,9401.35,2962.28
2024-01-03,11311.34,9330.86,2967.25
2024-01-04,11212.1,9215.25,2954.35
2024-01-05,11179.57,9116.44,2929.18
2024-01-06,11179.57,9116.44,2929.18
2024-01-07,11179.57,9116.44,2929.18
2024-01-08,11052.26,8947.72,2887.54
2024-01-09,11071.94,8971.72,2893.25
2024-01-10,11038.6,8922.79,2877.7
2024-01-11,11067.97,9053.88,2886.65
2024-01-12,11044.82,8996.26,2881.98
2024-01-13,11044.82,8996.26,2881.98
2024-01-14,11044.82,8996.26,2881.98
2024-01-15,11036.23,8963.93,2886.29
2024-01-16,11105.09,8992.07,2893.99
2024-01-17,10845.51,8759.76,2833.62
2024-01-18,11017.67,8847.0,2845.78
2024-01-19,11055.93,8787.02,2832.28
2024-01-20,11055.93,8787.02,2832.28
2024-01-21,11055.93,8787.02,2832.28
2024-01-22,10993.37,8479.55,2756.34
2024-01-23,10970.06,8596.28,2770.98
2024-01-24,11110.15,8682.19,2820.77
2024-01-25,11305.05,8856.22,2906.11
2024-01-26,11295.73,8762.33,2910.22
2024-01-27,11295.73,8762.33,2910.22
2024-01-28,11295.73,8762.33,2910.22
2024-01-29,11255.68,8581.76,2883.36
2024-01-30,11060.31,8375.98,2830.53
2024-01-31,11051.42,8212.84,2788.55
2024-02-01,11040.45,8240.48,2770.74
2024-02-02,10943.83,8055.77,2730.15
2024-02-03,10943.83,8055.77,2730.15
2024-02-04,10943.83,8055.77,2730.15
2024-02-05,11158.95,7964.71,2702.19
2024-02-06,11481.24,8460.38,2789.49
2024-02-07,11573.58,8708.24,2829.7
2024-02-08,11579.2,8820.6,2865.9
2024-02-09,11579.2,8820.6,2865.9
2024-02-10,11579.2,8820.6,2865.9
2024-02-11,11579.2,8820.6,2865.9
2024-02-12,11579.2,8820.6,2865.9
2024-02-13,11579.2,8820.6,2865.9
2024-02-14,11579.2,8820.6,2865.9
2024-02-15,11579.2,8820.6,2865.9
2024-02-16,11579.2,8820.6,2865.9
2024-02-17,11579.2,8820.6,2865.9
2024-02-18,11579.2,8820.6,2865.9
2024-02-19,11674.7,8902.33,2910.54
2024-02-20,11678.13,8905.96,2922.73
2024-02-21,11930.44,8975.97,2950.96
2024-02-22,11994.35,9043.75,2988.36
2024-02-23,12000.76,9069.42,3004.88
2024-02-24,12000.76,9069.42,3004.88
2024-02-25,12000.76,9069.42,3004.88
2024-02-26,11803.36,9066.09,2977.02
2024-02-27,11862.35,9269.57,3015.48
2024-02-28,11774.88,9047.09,2957.85
2024-02-29,11907.53,9330.44,3015.17
2024-03-01,11922.67,9434.75,3027.02
2024-03-02,11922.67,9434.75,3027.02
2024-03-03,11922.67,9434.75,3027.02
2024-03-04,11906.9,9438.24,3039.31
2024-03-05,12062.9,9416.8,3047.79
2024-03-06,11971.14,9395.65,3039.93
2024-03-07,11943.98,9267.12,3027.4
2024-03-08,11926.77,9369.05,3046.02
2024-03-09,11926.77,9369.05,3046.02
2024-03-10,11926.77,9369.05,3046.02
2024-03-11,12138.94,9581.53,3068.46
2024-03-12,12246.64,9630.54,3055.94
2024-03-13,12137.22,9604.99,3043.83
2024-03-14,12108.75,9555.42,3038.23
2024-03-15,12119.73,9612.75,3054.64
2024-03-16,12119.73,9612.75,3054.64
2024-03-17,12119.73,9612.75,3054.64
2024-03-18,12189.21,9752.83,3084.93
2024-03-19,12147.1,9696.69,3062.76
2024-03-20,12194.13,9717.37,3079.69
2024-03-21,12209.3,9682.51,3077.11
2024-03-22,12117.21,9565.56,3048.03
2024-03-23,12117.21,9565.56,3048.03
2024-03-24,12117.21,9565.56,3048.03
2024-03-25,12083.87,9422.61,3026.31
2024-03-26,12201.36,9449.43,3031.48
2024-03-27,12108.52,9222.47,2993.14
2024-03-28,12091.98,9342.92,3010.66
2024-03-29,12136.6,9400.85,3041.17
2024-03-30,12136.6,9400.85,3041.17
2024-03-31,12136.6,9400.85,3041.17
2024-04-01,12295.59,9647.07,3077.38
2024-04-02,12270.25,9586.95,3074.96
2024-04-03,12232.62,9544.77,3069.3
2024-04-04,12232.62,9544.77,3069.3
2024-04-05,12232.62,9544.77,3069.3
2024-04-06,12232.62,9544.77,3069.3
2024-04-07,12232.62,9544.77,3069.3
2024-04-08,12137.03,9394.61,3047.05
2024-04-09,12090.67,9448.98,3048.54
2024-04-10,12039.34,9297.96,3027.33
2024-04-11,12019.64,9300.77,3034.25
2024-04-12,11916.07,9228.23,3019.47
2024-04-13,11916.07,9228.23,3019.47
2024-04-14,11916.07,9228.23,3019.47
2024-04-15,12212.75,9369.7,3057.38
2024-04-16,12163.52,9155.07,3007.07
2024-04-17,12259.62,9381.77,3071.38
2024-04-18,12301.39,9376.81,3074.22
2024-04-19,12209.99,9279.46,3065.26
2024-04-20,12209.99,9279.46,3065.26
2024-04-21,12209.99,9279.46,3065.26
2024-04-22,12198.92,9239.14,3044.6
2024-04-23,12195.94,9183.14,3021.98
2024-04-24,12238.22,9251.13,3044.82
2024-04-25,12301.5,9264.48,3052.9
2024-04-26,12455.36,9463.91,3088.64
2024-04-27,12455.36,9463.91,3088.64
2024-04-28,12455.36,9463.91,3088.64
2024-04-29,12535.58,9673.76,3113.04
2024-04-30,12513.37,9587.12,3104.82
2024-05-01,12513.37,9587.12,3104.82
2024-05-02,12513.37,9587.12,3104.82
2024-05-03,12513.37,9587.12,3104.82
2024-05-04,12513.37,9587.12,3104.82
2024-05-05,12513.37,9587.12,3104.82
2024-05-06,12701.34,9779.21,3140.72
2024-05-07,12732.47,9770.94,3147.74
2024-05-08,12654.47,9638.82,3128.48
2024-05-09,12692.17,9788.07,3155.43
2024-05-10,12697.15,9731.24,3154.55
2024-05-11,12697.15,9731.24,3154.55
2024-05-12,12697.15,9731.24,3154.55
2024-05-13,12644.3,9673.32,3148.17
2024-05-14,12603.21,9668.73,3146.29
2024-05-15,12532.82,9583.54,3119.92
2024-05-16,12629.94,9604.13,3122.4
2024-05-17,12793.29,9709.42,3154.03
2024-05-18,12793.29,9709.42,3154.03
2024-05-19,12793.29,9709.42,3154.03
