구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2020년08월27일,1635.83,1361.02,1163.41,817.06
2020년08월28일,1636.58,1360.88,1163.27,816.56
2020년08월29일,1637.05,1360.74,1163.14,816.70
2020년08월30일,1636.93,1360.78,1163.18,816.41
2020년08월31일,1636.55,1360.66,1163.09,816.55
2020년09월01일,1635.91,1360.37,1162.88,816.46
2020년09월02일,1636.31,1360.30,1162.66,815.99
2020년09월03일,1636.66,1360.33,1162.68,816.12
2020년09월04일,1636.11,1360.22,1162.50,816.19
2020년09월05일,1634.87,1360.18,1162.37,816.14
2020년09월06일,1635.75,1360.11,1162.24,816.24
2020년09월07일,1634.79,1359.89,1161.95,816.53
2020년09월08일,1634.33,1359.35,1161.52,816.72
2020년09월09일,1633.80,1358.50,1160.62,816.78
2020년09월10일,1632.96,1357.59,1159.74,816.84
2020년09월11일,1632.68,1356.76,1158.86,817.44
2020년09월12일,1632.73,1356.16,1158.20,817.13
2020년09월13일,1632.34,1355.88,1157.92,817.43
2020년09월14일,1631.97,1355.34,1157.37,817.36
2020년09월15일,1630.59,1354.26,1156.25,817.35
2020년09월16일,1629.37,1352.80,1154.73,817.36
2020년09월17일,1628.10,1351.53,1153.43,817.39
2020년09월18일,1627.04,1350.33,1152.26,817.75
2020년09월19일,1626.04,1349.55,1151.47,817.97
2020년09월20일,1626.39,1349.23,1151.10,817.85
2020년09월21일,1625.95,1348.45,1150.44,817.47
2020년09월22일,1625.80,1347.37,1149.22,816.71
2020년09월23일,1625.17,1346.26,1148.08,816.46
2020년09월24일,1624.64,1345.28,1146.98,816.05
2020년09월25일,1624.12,1344.43,1146.23,815.77
2020년09월26일,1623.56,1343.87,1145.54,815.99
2020년09월27일,1624.01,1343.59,1145.23,815.78
2020년09월28일,1623.24,1343.10,1144.85,815.68
2020년09월29일,1623.66,1342.21,1143.56,815.68
2020년09월30일,1622.91,1341.81,1142.93,815.31
2020년10월01일,1623.09,1341.59,1142.56,815.80
2020년10월02일,1623.57,1341.24,1142.29,815.37
2020년10월03일,1622.72,1340.62,1141.54,814.76
2020년10월04일,1622.43,1340.17,1141.05,814.24
2020년10월05일,1621.91,1339.39,1140.22,814.30
2020년10월06일,1621.60,1338.26,1139.04,813.99
2020년10월07일,1621.03,1337.44,1138.27,813.35
2020년10월08일,1620.43,1336.68,1137.52,813.38
2020년10월09일,1619.44,1336.07,1136.94,813.47
2020년10월10일,1619.19,1335.80,1136.56,812.82
2020년10월11일,1619.00,1335.61,1136.39,812.43
2020년10월12일,1619.60,1335.25,1136.01,812.35
2020년10월13일,1619.26,1334.67,1135.40,811.62
2020년10월14일,1618.96,1334.08,1134.85,811.73
2020년10월15일,1618.12,1333.55,1134.34,811.56
2020년10월16일,1618.13,1332.97,1133.73,811.76
2020년10월17일,1617.77,1332.52,1133.24,811.79
2020년10월18일,1617.83,1332.40,1133.01,811.79
2020년10월19일,1617.89,1332.00,1132.58,811.47
2020년10월20일,1617.89,1331.42,1132.01,811.34
2020년10월21일,1617.29,1330.73,1131.32,811.25
2020년10월22일,1616.76,1330.19,1130.66,810.62
2020년10월23일,1616.17,1329.67,1130.17,810.44
2020년10월24일,1616.13,1329.22,1129.77,810.31
2020년10월25일,1616.05,1329.04,1129.46,810.20
2020년10월26일,1615.85,1328.62,1129.11,810.02
2020년10월27일,1615.45,1327.99,1128.47,809.76
2020년10월28일,1614.87,1327.40,1127.78,809.31
2020년10월29일,1614.70,1326.72,1127.10,808.64
2020년10월30일,1614.28,1325.75,1126.21,808.38
2020년10월31일,1613.97,1325.11,1125.45,808.24
2020년11월01일,1614.11,1324.32,1124.51,807.54
2020년11월02일,1613.04,1323.37,1123.70,806.78
2020년11월03일,1612.23,1322.14,1122.34,805.90
2020년11월04일,1610.77,1321.08,1121.22,805.10
2020년11월05일,1609.94,1320.29,1120.47,804.62
2020년11월06일,1608.95,1319.71,1119.96,803.90
2020년11월07일,1608.83,1319.26,1119.36,803.85
2020년11월08일,1608.94,1319.10,1119.02,803.44
2020년11월09일,1608.83,1318.67,1118.69,803.01
2020년11월10일,1608.84,1318.14,1118.16,802.58
2020년11월11일,1608.50,1317.87,1117.80,802.49
2020년11월12일,1608.38,1317.69,1117.58,802.02
2020년11월13일,1608.30,1317.62,1117.64,801.83
2020년11월14일,1607.51,1317.55,1117.53,801.67
2020년11월15일,1607.52,1317.55,1117.34,801.38
2020년11월16일,1607.48,1317.49,1117.44,801.49
2020년11월17일,1607.54,1317.44,1117.29,801.12
2020년11월18일,1607.77,1317.11,1116.97,800.74
2020년11월19일,1608.05,1317.35,1117.18,800.57
2020년11월20일,1608.30,1317.62,1117.46,800.27
2020년11월21일,1608.08,1317.88,1117.75,799.98
2020년11월22일,1608.37,1317.96,1117.64,799.74
2020년11월23일,1608.71,1318.08,1117.97,799.56
2020년11월24일,1608.81,1318.35,1118.33,799.82
2020년11월25일,1608.48,1319.01,1118.97,799.51
2020년11월26일,1608.95,1320.47,1120.47,799.41
2020년11월27일,1609.52,1322.21,1122.42,800.12
2020년11월28일,1610.28,1323.49,1123.53,800.39
2020년11월29일,1610.48,1324.04,1124.08,800.48
2020년11월30일,1610.74,1324.99,1125.19,800.35
2020년12월01일,1611.79,1327.25,1127.51,800.84
2020년12월02일,1612.51,1328.51,1128.81,801.06
2020년12월03일,1612.66,1329.96,1130.30,801.31
2020년12월04일,1613.58,1331.81,1132.17,801.69
2020년12월05일,1614.52,1333.91,1134.35,801.99
2020년12월06일,1614.94,1335.02,1135.33,802.35
2020년12월07일,1615.51,1336.80,1137.24,802.70
2020년12월08일,1616.42,1339.30,1139.68,803.26
2020년12월09일,1617.03,1341.26,1141.67,803.66
2020년12월10일,1617.31,1343.28,1143.72,804.30
2020년12월11일,1618.11,1346.54,1146.94,805.34
2020년12월12일,1619.69,1349.88,1150.27,806.62
2020년12월13일,1620.61,1351.60,1151.82,806.96
2020년12월14일,1621.08,1354.08,1154.49,808.44
2020년12월15일,1622.78,1357.25,1157.70,810.00
2020년12월16일,1624.35,1360.73,1161.26,811.82
2020년12월17일,1626.11,1364.87,1165.49,814.12
2020년12월18일,1629.33,1370.74,1171.40,817.68
2020년12월19일,1632.33,1376.91,1177.34,821.66
2020년12월20일,1633.68,1380.09,1180.46,823.65
2020년12월21일,1635.17,1384.58,1185.16,826.28
2020년12월22일,1638.64,1389.87,1190.57,829.17
2020년12월23일,1642.38,1394.09,1194.87,831.79
2020년12월24일,1645.08,1398.43,1199.30,834.30
2020년12월25일,1648.13,1402.70,1203.45,836.96
2020년12월26일,1649.25,1405.23,1206.06,838.42
2020년12월27일,1650.22,1406.84,1207.54,839.23
2020년12월28일,1651.94,1409.68,1210.65,840.53
2020년12월29일,1654.39,1413.82,1214.60,843.11
2020년12월30일,1657.64,1417.11,1218.04,845.22
2020년12월31일,1659.70,1419.70,1220.58,847.27
2021년01월01일,1662.86,1424.00,1224.64,849.74
2021년01월02일,1662.62,1425.64,1226.31,850.90
2021년01월03일,1663.82,1426.62,1227.34,851.41
2021년01월04일,1665.16,1428.43,1229.22,852.39
2021년01월05일,1667.24,1430.42,1231.37,853.92
2021년01월06일,1667.88,1431.84,1232.66,855.18
2021년01월07일,1669.60,1433.41,1234.06,856.62
2021년01월08일,1670.89,1434.78,1235.41,857.80
2021년01월09일,1673.20,1436.05,1236.56,859.12
2021년01월10일,1673.65,1436.73,1237.18,859.79
2021년01월11일,1674.31,1437.89,1238.44,860.74
2021년01월12일,1675.42,1439.25,1239.76,862.01
2021년01월13일,1676.74,1440.44,1240.99,863.03
2021년01월14일,1678.88,1441.94,1242.48,864.00
2021년01월15일,1680.58,1443.47,1244.02,865.32
2021년01월16일,1681.86,1444.83,1245.32,866.42
2021년01월17일,1682.43,1445.38,1245.77,866.76
2021년01월18일,1682.98,1446.25,1246.70,867.31
2021년01월19일,1684.37,1447.27,1247.70,868.14
2021년01월20일,1685.51,1448.04,1248.56,868.88
2021년01월21일,1686.05,1448.83,1249.31,869.35
2021년01월22일,1687.00,1449.36,1249.82,869.78
2021년01월23일,1687.57,1449.76,1250.18,870.20
2021년01월24일,1687.18,1449.89,1250.18,870.29
2021년01월25일,1688.03,1450.32,1250.71,870.39
2021년01월26일,1688.24,1450.49,1250.85,870.67
2021년01월27일,1687.82,1450.73,1251.11,870.93
2021년01월28일,1687.90,1450.89,1251.21,871.38
2021년01월29일,1688.37,1451.30,1251.60,872.04
2021년01월30일,1689.06,1451.43,1251.79,872.39
2021년01월31일,1689.05,1451.48,1251.75,872.27
2021년02월01일,1689.84,1451.94,1252.30,872.50
2021년02월02일,1689.79,1451.99,1252.38,872.74
2021년02월03일,1690.01,1452.13,1252.56,873.00
2021년02월04일,1690.17,1452.42,1252.80,873.53
2021년02월05일,1690.46,1452.85,1253.20,873.97
2021년02월06일,1692.68,1453.46,1253.85,874.34
2021년02월07일,1692.75,1453.65,1253.97,874.51
2021년02월08일,1693.00,1454.26,1254.64,874.61
2021년02월09일,1695.52,1455.63,1255.86,874.98
2021년02월10일,1698.68,1457.21,1257.42,875.59
2021년02월11일,1700.77,1458.76,1258.86,876.23
2021년02월12일,1701.16,1459.28,1259.36,876.40
2021년02월13일,1701.58,1459.61,1259.73,876.36
2021년02월14일,1701.98,1459.89,1259.97,876.26
2021년02월15일,1702.54,1461.06,1261.12,876.62
2021년02월16일,1705.17,1463.32,1263.37,877.85
2021년02월17일,1706.92,1464.89,1264.93,878.89
2021년02월18일,1707.75,1466.59,1266.71,879.92
2021년02월19일,1709.70,1468.46,1268.47,880.64
2021년02월20일,1711.07,1469.88,1269.81,881.56
2021년02월21일,1711.82,1470.60,1270.45,881.95
2021년02월22일,1712.43,1471.83,1271.86,882.30
2021년02월23일,1714.02,1473.21,1273.23,882.91
2021년02월24일,1715.27,1474.79,1274.74,883.66
2021년02월25일,1716.30,1476.11,1276.05,884.27
2021년02월26일,1717.18,1477.54,1277.65,884.62
2021년02월27일,1718.94,1479.10,1279.25,885.43
2021년02월28일,1719.33,1479.89,1279.83,885.97
2021년03월01일,1722.61,1481.76,1281.79,886.53
2021년03월02일,1724.04,1483.10,1283.22,886.99
2021년03월03일,1725.39,1484.45,1284.59,887.49
2021년03월04일,1727.38,1485.71,1285.76,888.19
2021년03월05일,1729.47,1487.79,1287.77,888.80
2021년03월06일,1731.91,1490.69,1290.65,889.71
2021년03월07일,1733.24,1492.40,1292.27,890.33
2021년03월08일,1735.71,1495.18,1295.18,890.82
2021년03월09일,1739.71,1498.95,1298.90,891.95
2021년03월10일,1742.21,1501.95,1301.82,893.09
2021년03월11일,1744.84,1504.22,1304.06,893.93
2021년03월12일,1746.42,1506.70,1306.43,894.89
2021년03월13일,1748.32,1509.97,1309.59,896.59
2021년03월14일,1750.43,1511.68,1311.17,896.84
2021년03월15일,1752.26,1514.35,1313.91,897.70
2021년03월16일,1755.45,1517.64,1317.11,898.45
2021년03월17일,1758.36,1520.36,1319.74,899.43
2021년03월18일,1759.72,1522.81,1322.18,900.34
2021년03월19일,1761.79,1524.98,1324.20,901.21
2021년03월20일,1763.13,1526.53,1325.69,902.09
2021년03월21일,1764.17,1527.40,1326.49,902.18
2021년03월22일,1764.70,1528.75,1327.95,902.62
2021년03월23일,1765.63,1530.34,1329.45,903.10
2021년03월24일,1766.59,1531.33,1330.32,903.52
2021년03월25일,1766.73,1531.90,1330.76,903.76
2021년03월26일,1766.94,1532.48,1331.16,904.13
2021년03월27일,1767.27,1532.94,1331.33,904.35
2021년03월28일,1767.65,1533.22,1331.45,904.40
2021년03월29일,1768.13,1533.50,1331.89,904.46
2021년03월30일,1768.58,1534.04,1332.27,904.72
2021년03월31일,1768.81,1534.27,1332.49,905.00
2021년04월01일,1769.14,1534.52,1333.10,905.06
2021년04월02일,1769.17,1534.68,1333.22,905.17
2021년04월03일,1769.12,1534.84,1333.29,905.56
2021년04월04일,1769.74,1534.93,1333.22,905.33
2021년04월05일,1769.94,1535.02,1333.54,905.35
2021년04월06일,1770.19,1535.07,1333.51,905.24
2021년04월07일,1770.46,1535.05,1333.43,905.09
2021년04월08일,1770.91,1535.04,1333.33,905.10
2021년04월09일,1771.18,1534.99,1333.30,905.33
2021년04월10일,1771.15,1534.90,1333.22,905.48
2021년04월11일,1771.34,1534.95,1333.08,905.48
2021년04월12일,1771.02,1534.97,1333.17,905.75
2021년04월13일,1770.97,1534.90,1333.17,905.68
2021년04월14일,1771.30,1534.79,1333.16,905.66
2021년04월15일,1771.17,1534.71,1332.98,905.57
2021년04월16일,1771.08,1534.64,1332.94,905.88
2021년04월17일,1771.23,1534.38,1332.46,905.90
2021년04월18일,1771.22,1534.35,1332.31,906.03
2021년04월19일,1771.28,1534.33,1332.43,905.94
2021년04월20일,1770.87,1534.26,1332.34,905.88
2021년04월21일,1770.91,1534.25,1332.45,905.85
2021년04월22일,1771.10,1534.21,1332.29,905.57
2021년04월23일,1771.16,1534.11,1332.19,905.68
2021년04월24일,1771.30,1534.04,1332.11,905.87
2021년04월25일,1771.40,1534.03,1331.97,905.69
2021년04월26일,1771.45,1534.03,1332.17,905.79
2021년04월27일,1770.92,1533.96,1332.05,905.87
2021년04월28일,1771.16,1533.93,1331.98,905.77
2021년04월29일,1770.91,1533.92,1331.98,905.71
2021년04월30일,1770.87,1533.93,1331.98,905.93
2021년05월01일,1772.20,1534.19,1331.99,905.83
2021년05월02일,1772.29,1534.27,1332.01,905.68
2021년05월03일,1772.45,1534.27,1332.18,905.50
2021년05월04일,1772.79,1534.28,1332.13,905.66
2021년05월05일,1772.71,1534.36,1332.17,905.87
2021년05월06일,1773.41,1534.55,1332.44,905.90
2021년05월07일,1773.53,1534.90,1332.66,905.86
2021년05월08일,1773.85,1535.33,1332.99,906.00
2021년05월09일,1774.57,1535.53,1332.96,905.70
2021년05월10일,1774.80,1536.10,1333.59,906.18
2021년05월11일,1776.65,1537.02,1334.55,906.37
2021년05월12일,1777.50,1537.73,1335.22,906.30
2021년05월13일,1778.94,1538.82,1336.23,906.13
2021년05월14일,1780.20,1539.99,1337.23,906.39
2021년05월15일,1781.16,1540.53,1337.59,906.66
2021년05월16일,1781.45,1540.93,1337.89,906.43
2021년05월17일,1782.04,1541.67,1338.79,906.57
2021년05월18일,1782.52,1542.60,1339.76,906.49
2021년05월19일,1783.56,1543.52,1340.52,906.09
2021년05월20일,1783.73,1544.19,1341.26,906.26
2021년05월21일,1784.48,1544.88,1342.01,906.45
2021년05월22일,1785.05,1545.57,1342.52,906.41
2021년05월23일,1785.22,1545.86,1342.66,906.23
2021년05월24일,1785.47,1546.47,1343.57,906.38
2021년05월25일,1785.56,1547.36,1344.41,906.38
2021년05월26일,1786.20,1548.28,1345.25,906.49
2021년05월27일,1787.09,1549.28,1346.23,906.90
2021년05월28일,1787.36,1550.19,1347.07,907.54
2021년05월29일,1788.09,1551.04,1347.96,907.90
2021년05월30일,1788.37,1551.52,1348.30,908.15
2021년05월31일,1788.88,1552.23,1349.20,908.19
2021년06월01일,1791.70,1554.21,1351.20,908.40
2021년06월02일,1792.50,1555.59,1352.56,908.51
2021년06월03일,1793.84,1556.98,1353.87,908.75
2021년06월04일,1794.30,1558.60,1355.45,909.17
2021년06월05일,1795.71,1560.26,1357.08,909.59
2021년06월06일,1796.63,1561.13,1357.87,909.78
2021년06월07일,1797.48,1562.72,1359.48,910.21
2021년06월08일,1799.54,1564.59,1361.39,910.57
2021년06월09일,1801.12,1566.31,1363.17,911.22
2021년06월10일,1802.80,1567.97,1364.75,911.72
2021년06월11일,1803.95,1569.83,1366.64,912.02
2021년06월12일,1806.20,1571.61,1368.50,912.23
2021년06월13일,1806.74,1572.53,1369.34,912.25
2021년06월14일,1807.31,1574.22,1371.18,912.67
2021년06월15일,1808.94,1576.08,1373.08,913.15
2021년06월16일,1811.48,1578.16,1375.20,913.47
2021년06월17일,1812.97,1580.15,1377.28,914.28
2021년06월18일,1813.88,1581.71,1378.80,914.93
2021년06월19일,1815.89,1583.18,1380.31,915.45
2021년06월20일,1816.34,1583.95,1380.93,915.51
2021년06월21일,1816.94,1585.42,1382.59,916.29
2021년06월22일,1819.43,1587.57,1384.76,917.03
2021년06월23일,1821.49,1589.45,1386.67,917.48
2021년06월24일,1823.37,1591.42,1388.67,917.92
2021년06월25일,1825.07,1593.50,1390.65,918.52
2021년06월26일,1826.67,1595.56,1392.56,919.00
2021년06월27일,1827.63,1596.67,1393.61,919.25
2021년06월28일,1828.35,1598.52,1395.65,919.76
2021년06월29일,1830.82,1601.06,1398.26,920.62
2021년06월30일,1832.66,1602.75,1399.91,921.54
2021년07월01일,1836.94,1605.96,1403.07,922.62
2021년07월02일,1838.98,1607.97,1405.02,923.60
2021년07월03일,1840.60,1609.95,1406.75,924.20
2021년07월04일,1841.32,1610.79,1407.44,924.59
2021년07월05일,1842.11,1612.37,1409.22,925.13
2021년07월06일,1844.04,1615.07,1411.79,926.08
2021년07월07일,1847.67,1617.77,1414.43,927.09
2021년07월08일,1849.47,1619.82,1416.46,927.84
2021년07월09일,1850.89,1621.64,1418.19,929.11
2021년07월10일,1852.53,1623.62,1420.08,929.92
2021년07월11일,1853.19,1624.60,1420.89,930.35
2021년07월12일,1853.72,1626.18,1422.60,930.59
2021년07월13일,1855.97,1628.33,1424.58,931.39
2021년07월14일,1858.25,1630.21,1426.35,931.95
2021년07월15일,1859.45,1631.74,1427.90,932.51
2021년07월16일,1861.12,1633.50,1429.58,933.46
2021년07월17일,1864.54,1634.76,1430.98,934.08
2021년07월18일,1865.17,1635.40,1431.48,934.25
2021년07월19일,1866.66,1636.67,1432.85,934.88
2021년07월20일,1868.72,1637.56,1433.65,935.52
2021년07월21일,1869.72,1638.06,1434.06,936.26
2021년07월22일,1870.79,1638.63,1434.65,936.45
2021년07월23일,1871.36,1639.13,1435.09,936.59
2021년07월24일,1872.46,1639.68,1435.50,937.08
2021년07월25일,1872.73,1640.03,1435.65,937.28
2021년07월26일,1872.93,1640.59,1436.35,937.62
2021년07월27일,1873.25,1641.11,1436.87,937.73
2021년07월28일,1873.57,1641.55,1437.31,938.05
2021년07월29일,1874.28,1642.03,1437.63,938.31
2021년07월30일,1874.97,1642.56,1438.13,938.37
2021년07월31일,1875.31,1643.05,1438.50,938.54
2021년08월01일,1876.79,1643.95,1439.18,938.83
2021년08월02일,1877.95,1644.60,1439.98,939.21
2021년08월03일,1878.39,1645.23,1440.57,939.32
2021년08월04일,1879.68,1645.75,1440.98,939.46
2021년08월05일,1880.18,1646.09,1441.30,939.47
2021년08월06일,1880.74,1646.72,1441.84,940.19
2021년08월07일,1881.12,1647.01,1441.98,940.37
2021년08월08일,1881.46,1647.13,1441.99,940.51
2021년08월09일,1881.46,1647.32,1442.25,940.49
2021년08월10일,1881.55,1647.35,1442.23,940.89
2021년08월11일,1881.54,1647.32,1442.14,941.22
2021년08월12일,1881.30,1647.34,1442.12,941.38
2021년08월13일,1881.37,1647.35,1442.11,941.91
2021년08월14일,1881.48,1647.28,1441.95,941.78
2021년08월15일,1881.51,1647.25,1441.87,941.74
2021년08월16일,1881.49,1647.35,1442.02,942.10
2021년08월17일,1881.60,1647.22,1441.90,941.66
2021년08월18일,1881.23,1647.00,1441.60,941.99
2021년08월19일,1880.85,1646.40,1441.01,941.69
2021년08월20일,1880.48,1645.98,1440.55,941.52
2021년08월21일,1880.15,1645.55,1439.96,941.61
2021년08월22일,1880.19,1645.36,1439.86,941.43
2021년08월23일,1879.87,1645.14,1439.71,941.32
2021년08월24일,1879.82,1644.81,1439.35,941.18
2021년08월25일,1879.69,1644.52,1439.06,941.30
2021년08월26일,1879.01,1644.28,1438.88,941.03
2021년08월27일,1878.65,1644.07,1438.62,940.94
2021년08월28일,1878.70,1643.84,1438.32,940.77
2021년08월29일,1878.75,1643.71,1438.04,940.68
2021년08월30일,1878.81,1643.66,1438.21,940.83
2021년08월31일,1878.58,1643.51,1438.06,940.84
2021년09월01일,1878.24,1643.23,1437.74,941.03
2021년09월02일,1878.01,1642.98,1437.55,941.36
2021년09월03일,1877.52,1642.68,1437.28,941.36
2021년09월04일,1877.78,1642.48,1436.95,941.57
2021년09월05일,1877.82,1642.49,1436.80,941.92
2021년09월06일,1877.11,1642.44,1436.91,941.96
2021년09월07일,1876.84,1642.25,1436.72,941.94
2021년09월08일,1876.67,1642.09,1436.52,942.17
2021년09월09일,1876.80,1642.03,1436.39,942.62
2021년09월10일,1876.75,1641.97,1436.39,942.44
2021년09월11일,1876.44,1641.76,1436.19,942.59
2021년09월12일,1876.60,1641.79,1436.01,942.46
2021년09월13일,1876.73,1641.88,1436.28,942.63
2021년09월14일,1876.36,1641.78,1436.17,942.69
2021년09월15일,1876.35,1641.79,1436.25,942.80
2021년09월16일,1876.23,1641.83,1436.29,943.04
2021년09월17일,1876.38,1642.07,1436.52,943.34
2021년09월18일,1876.40,1642.22,1436.67,943.58
2021년09월19일,1876.51,1642.38,1436.71,943.61
2021년09월20일,1876.66,1642.59,1436.88,943.58
2021년09월21일,1876.83,1642.65,1436.92,943.60
2021년09월22일,1876.72,1642.47,1436.66,943.21
2021년09월23일,1876.71,1642.80,1437.21,943.50
2021년09월24일,1878.18,1643.19,1437.73,943.74
2021년09월25일,1878.83,1643.40,1437.83,943.82
2021년09월26일,1879.22,1643.55,1437.88,943.85
2021년09월27일,1879.63,1643.93,1438.49,944.03
2021년09월28일,1880.60,1644.44,1439.03,944.02
2021년09월29일,1881.53,1645.12,1439.76,944.34
2021년09월30일,1882.12,1645.99,1440.85,945.10
2021년10월01일,1885.66,1648.21,1443.14,946.10
2021년10월02일,1886.37,1649.52,1444.57,947.17
2021년10월03일,1886.54,1650.24,1445.08,947.72
2021년10월04일,1887.18,1651.18,1446.28,947.96
2021년10월05일,1888.63,1652.92,1448.18,948.81
2021년10월06일,1891.84,1656.81,1452.28,949.68
2021년10월07일,1895.49,1661.16,1456.80,951.19
2021년10월08일,1904.09,1667.13,1462.87,953.79
2021년10월09일,1907.68,1673.01,1468.94,957.76
2021년10월10일,1909.44,1676.42,1472.26,959.67
2021년10월11일,1911.16,1680.13,1476.01,961.32
2021년10월12일,1914.22,1685.07,1481.20,963.77
2021년10월13일,1921.65,1693.57,1490.26,968.27
2021년10월14일,1928.23,1700.95,1498.15,972.67
2021년10월15일,1935.00,1709.17,1506.65,978.79
2021년10월16일,1939.86,1716.93,1514.39,987.28
2021년10월17일,1941.97,1720.83,1518.34,991.71
2021년10월18일,1944.88,1725.89,1523.77,996.46
2021년10월19일,1950.35,1732.45,1530.43,1003.18
2021년10월20일,1957.08,1739.15,1537.28,1009.47
2021년10월21일,1961.29,1743.99,1542.25,1015.34
2021년10월22일,1965.56,1748.70,1547.04,1021.58
2021년10월23일,1969.45,1753.22,1551.40,1027.47
2021년10월24일,1972.08,1755.49,1553.43,1029.75
2021년10월25일,1974.34,1758.42,1556.69,1032.49
2021년10월26일,1977.99,1762.66,1560.93,1036.11
2021년10월27일,1984.51,1766.70,1564.79,1039.79
2021년10월28일,1990.71,1770.89,1568.88,1043.92
2021년10월29일,1993.84,1774.44,1572.22,1048.42
