,연도,월,그룹,계약구분,사용량(kWh),전기요금(원),평균판매단가(원/kWh)
7271,2020,12,강원도,"전기, 가스, 증기 및 공기 조절 공급업",28549155.0,4456824010.0,156.1
7272,2020,12,강원도,"전문, 과학 및 기술 서비스업",4746679.0,681442234.0,143.6
7273,2020,12,강원도,정보통신업,39309343.0,4639396103.0,118.0
7274,2020,12,강원도,제조업,450102456.0,48001863966.0,106.6
7275,2020,12,강원도,"협회 및 단체, 수리 및 기타 개인 서비스업",20636867.0,2922530575.0,141.6
7276,2020,12,경상도,가구내고용활동및달리분류되지않은자가소비생산활동,181317.0,32308579.0,185.05
7277,2020,12,경상도,건설업,74037477.0,11020916079.0,149.52
7278,2020,12,경상도,"공공 행정, 국방 및 사회보장 행정",109082135.0,15188277638.0,139.16
7279,2020,12,경상도,광업,32546482.0,4546926667.0,146.95999999999998
7280,2020,12,경상도,교육 서비스업,228131614.0,24309278988.0,107.14000000000001
7281,2020,12,경상도,국제 및 외국기관,11906721.0,1311537170.0,110.36666666666667
7282,2020,12,경상도,금융 및 보험업,34211075.0,5056966492.0,149.0
7283,2020,12,경상도,"농업, 임업 및 어업",423641495.0,21558857034.0,54.0
7284,2020,12,경상도,도매 및 소매업,380223837.0,52276174751.0,137.5
7285,2020,12,경상도,보건업 및 사회복지 서비스업,167721870.0,20462150733.0,123.16
7286,2020,12,경상도,부동산업,505878803.0,74042997396.0,146.44
7287,2020,12,경상도,"사업시설 관리, 사업 지원 및 임대 서비스업",26439988.0,3946997334.0,149.74
7288,2020,12,경상도,"수도, 하수 및 폐기물 처리, 원료 재생업",282846480.0,34354049323.0,121.6
7289,2020,12,경상도,숙박 및 음식점업,334596685.0,45998329721.0,137.44
7290,2020,12,경상도,"예술, 스포츠 및 여가관련 서비스업",84630232.0,12623344282.0,148.45999999999998
7291,2020,12,경상도,운수 및 창고업,260362560.0,26412088514.0,111.35999999999999
7292,2020,12,경상도,"전기, 가스, 증기 및 공기 조절 공급업",280264918.0,36011114310.0,137.28
7293,2020,12,경상도,"전문, 과학 및 기술 서비스업",34008001.0,4746638279.0,140.1
7294,2020,12,경상도,정보통신업,121106564.0,14782661096.0,121.58
7295,2020,12,경상도,제조업,7312773885.0,824648132312.0,116.24000000000001
7296,2020,12,경상도,"협회 및 단체, 수리 및 기타 개인 서비스업",148536838.0,20859790838.0,140.84
7297,2020,12,서울,가구내고용활동및달리분류되지않은자가소비생산활동,84952.0,12583552.0,138.76666666666668
7298,2020,12,서울,건설업,185325447.0,25889424806.0,139.76666666666665
7299,2020,12,서울,"공공 행정, 국방 및 사회보장 행정",214270940.0,28388128553.0,133.46666666666667
7300,2020,12,서울,광업,34076783.0,4620716772.0,136.79999999999998
7301,2020,12,서울,교육 서비스업,401265343.0,40991149498.0,101.2
7302,2020,12,서울,국제 및 외국기관,49385892.0,5298301319.0,109.85
7303,2020,12,서울,금융 및 보험업,68979272.0,9329297517.0,134.76666666666665
7304,2020,12,서울,"농업, 임업 및 어업",251787690.0,12348969119.0,54.166666666666664
7305,2020,12,서울,도매 및 소매업,793982300.0,107659456667.0,135.63333333333333
7306,2020,12,서울,보건업 및 사회복지 서비스업,243178492.0,29698970822.0,122.33333333333333
7307,2020,12,서울,부동산업,2011755988.0,286878679329.0,141.9
7308,2020,12,서울,"사업시설 관리, 사업 지원 및 임대 서비스업",68390862.0,9670169034.0,142.83333333333334
7309,2020,12,서울,"수도, 하수 및 폐기물 처리, 원료 재생업",424709813.0,50503906482.0,120.36666666666667
7310,2020,12,서울,숙박 및 음식점업,409963121.0,56373241203.0,137.53333333333333
7311,2020,12,서울,"예술, 스포츠 및 여가관련 서비스업",139118046.0,19707281972.0,143.96666666666667
7312,2020,12,서울,운수 및 창고업,539132266.0,68201321196.0,125.16666666666667
7313,2020,12,서울,"전기, 가스, 증기 및 공기 조절 공급업",274944726.0,35738047894.0,142.06666666666666
7314,2020,12,서울,"전문, 과학 및 기술 서비스업",134465511.0,17436803400.0,129.70000000000002
7315,2020,12,서울,정보통신업,444781203.0,51779416970.0,118.23333333333333
7316,2020,12,서울,제조업,6649643515.0,778969501273.0,121.86666666666666
7317,2020,12,서울,"협회 및 단체, 수리 및 기타 개인 서비스업",181781624.0,27110603936.0,149.70000000000002
7318,2020,12,전라도,가구내고용활동및달리분류되지않은자가소비생산활동,109431.0,15573478.0,148.0
7319,2020,12,전라도,건설업,26185391.0,3924159598.0,149.13333333333333
7320,2020,12,전라도,"공공 행정, 국방 및 사회보장 행정",56786532.0,7965066980.0,140.76666666666665
7321,2020,12,전라도,광업,14991574.0,2326214865.0,155.6
7322,2020,12,전라도,교육 서비스업,105315797.0,11253353394.0,106.93333333333334
7323,2020,12,전라도,금융 및 보험업,15203112.0,2203420552.0,144.96666666666667
7324,2020,12,전라도,"농업, 임업 및 어업",430056809.0,20427741058.0,48.4
7325,2020,12,전라도,도매 및 소매업,146523953.0,19688197459.0,134.36666666666667
7326,2020,12,전라도,보건업 및 사회복지 서비스업,80479234.0,9727183278.0,121.26666666666667
7327,2020,12,전라도,부동산업,191865959.0,27912648324.0,145.6
7328,2020,12,전라도,"사업시설 관리, 사업 지원 및 임대 서비스업",16243152.0,2410488565.0,148.46666666666667
7329,2020,12,전라도,"수도, 하수 및 폐기물 처리, 원료 재생업",116697221.0,13894013292.0,120.8
7330,2020,12,전라도,숙박 및 음식점업,147551135.0,20005968846.0,135.63333333333333
7331,2020,12,전라도,"예술, 스포츠 및 여가관련 서비스업",43483170.0,6238113209.0,143.43333333333334
7332,2020,12,전라도,운수 및 창고업,93227266.0,9208083878.0,105.66666666666667
7333,2020,12,전라도,"전기, 가스, 증기 및 공기 조절 공급업",88312776.0,11293567790.0,145.53333333333333
7334,2020,12,전라도,"전문, 과학 및 기술 서비스업",20524773.0,2916406378.0,143.29999999999998
7335,2020,12,전라도,정보통신업,62656339.0,7515192041.0,120.06666666666666
7336,2020,12,전라도,제조업,2689610782.0,300434975062.0,115.23333333333333
7337,2020,12,전라도,"협회 및 단체, 수리 및 기타 개인 서비스업",61562261.0,8979199727.0,145.96666666666667
7338,2020,12,충청도,가구내고용활동및달리분류되지않은자가소비생산활동,9239.0,1031344.0,106.55
7339,2020,12,충청도,건설업,51409552.0,6739963904.0,133.925
7340,2020,12,충청도,"공공 행정, 국방 및 사회보장 행정",81505097.0,10932000196.0,134.45000000000002
7341,2020,12,충청도,광업,43671745.0,5756647326.0,147.425
7342,2020,12,충청도,교육 서비스업,147518351.0,15094676465.0,101.975
7343,2020,12,충청도,금융 및 보험업,15204174.0,2214266118.0,147.125
7344,2020,12,충청도,"농업, 임업 및 어업",249707347.0,12850407169.0,52.75
7345,2020,12,충청도,도매 및 소매업,193775474.0,26386163042.0,135.575
7346,2020,12,충청도,보건업 및 사회복지 서비스업,72178520.0,8510449732.0,118.5
7347,2020,12,충청도,부동산업,256844070.0,37308473871.0,146.10000000000002
7348,2020,12,충청도,"사업시설 관리, 사업 지원 및 임대 서비스업",16842634.0,2411337402.0,142.85
7349,2020,12,충청도,"수도, 하수 및 폐기물 처리, 원료 재생업",156135853.0,18623496983.0,120.475
7350,2020,12,충청도,숙박 및 음식점업,150565513.0,20585252245.0,137.325
7351,2020,12,충청도,"예술, 스포츠 및 여가관련 서비스업",42052532.0,6110114832.0,144.35
7352,2020,12,충청도,운수 및 창고업,97809306.0,11810892685.0,125.5
7353,2020,12,충청도,"전기, 가스, 증기 및 공기 조절 공급업",58191677.0,8864981989.0,141.0
7354,2020,12,충청도,"전문, 과학 및 기술 서비스업",94550965.0,11536875362.0,130.825
7355,2020,12,충청도,정보통신업,67075093.0,7995086775.0,119.15
7356,2020,12,충청도,제조업,4918457970.0,552584822863.0,113.55
7357,2020,12,충청도,"협회 및 단체, 수리 및 기타 개인 서비스업",56798945.0,8406765509.0,147.175
7358,2021,1,강원도,가구내고용활동및달리분류되지않은자가소비생산활동,12549.0,1805291.0,143.9
7359,2021,1,강원도,건설업,20543117.0,2630940662.0,128.1
7360,2021,1,강원도,"공공 행정, 국방 및 사회보장 행정",74082070.0,8999930014.0,121.5
7361,2021,1,강원도,광업,40609071.0,4884014720.0,120.3
7362,2021,1,강원도,교육 서비스업,45870221.0,4426827009.0,96.5
7363,2021,1,강원도,금융 및 보험업,6807595.0,886230340.0,130.2
7364,2021,1,강원도,"농업, 임업 및 어업",64938068.0,3162546388.0,48.7
7365,2021,1,강원도,도매 및 소매업,64067771.0,8027604625.0,125.3
7366,2021,1,강원도,보건업 및 사회복지 서비스업,28680201.0,3047430972.0,106.3
7367,2021,1,강원도,부동산업,63428130.0,8351348392.0,131.7
7368,2021,1,강원도,"사업시설 관리, 사업 지원 및 임대 서비스업",5062263.0,666740583.0,131.7
7369,2021,1,강원도,"수도, 하수 및 폐기물 처리, 원료 재생업",43629781.0,5130860102.0,117.6
7370,2021,1,강원도,숙박 및 음식점업,115750238.0,14285470660.0,123.4
7371,2021,1,강원도,"예술, 스포츠 및 여가관련 서비스업",30208269.0,3966965334.0,131.3
7372,2021,1,강원도,운수 및 창고업,26630171.0,3509459587.0,131.8
7373,2021,1,강원도,"전기, 가스, 증기 및 공기 조절 공급업",28854123.0,4121758327.0,142.8
7374,2021,1,강원도,"전문, 과학 및 기술 서비스업",5848106.0,766093985.0,131.0
7375,2021,1,강원도,정보통신업,41002929.0,4660249271.0,113.7
7376,2021,1,강원도,제조업,406951432.0,43517986266.0,106.9
7377,2021,1,강원도,"협회 및 단체, 수리 및 기타 개인 서비스업",26130383.0,3357654480.0,128.5
7378,2021,1,경상도,가구내고용활동및달리분류되지않은자가소비생산활동,206499.0,34022243.0,174.475
7379,2021,1,경상도,건설업,88185661.0,12091294017.0,137.26
7380,2021,1,경상도,"공공 행정, 국방 및 사회보장 행정",131557226.0,16983249774.0,129.88
7381,2021,1,경상도,광업,27958636.0,3899624560.0,144.82
7382,2021,1,경상도,교육 서비스업,241193571.0,24698022455.0,102.84
7383,2021,1,경상도,국제 및 외국기관,10288075.0,1110282676.0,108.60000000000001
7384,2021,1,경상도,금융 및 보험업,40995388.0,5598446412.0,137.4
7385,2021,1,경상도,"농업, 임업 및 어업",573125457.0,26088743035.0,47.839999999999996
7386,2021,1,경상도,도매 및 소매업,422836278.0,54948001498.0,130.04000000000002
7387,2021,1,경상도,보건업 및 사회복지 서비스업,202264722.0,22868456493.0,114.22
7388,2021,1,경상도,부동산업,596729203.0,81342875236.0,136.23999999999998
7389,2021,1,경상도,"사업시설 관리, 사업 지원 및 임대 서비스업",31849683.0,4363297870.0,137.78
7390,2021,1,경상도,"수도, 하수 및 폐기물 처리, 원료 재생업",295719702.0,34303672565.0,116.25999999999999
7391,2021,1,경상도,숙박 및 음식점업,382684793.0,49381459815.0,129.12
7392,2021,1,경상도,"예술, 스포츠 및 여가관련 서비스업",89479444.0,12649548329.0,141.42000000000002
7393,2021,1,경상도,운수 및 창고업,203548478.0,26440044058.0,140.94
7394,2021,1,경상도,"전기, 가스, 증기 및 공기 조절 공급업",299497592.0,35802402758.0,128.1
7395,2021,1,경상도,"전문, 과학 및 기술 서비스업",38997838.0,5117355316.0,131.76
7396,2021,1,경상도,정보통신업,125722978.0,14822118306.0,117.46
7397,2021,1,경상도,제조업,7508493187.0,824744032174.0,113.17999999999999
7398,2021,1,경상도,"협회 및 단체, 수리 및 기타 개인 서비스업",174789646.0,22777918663.0,130.85999999999999
7399,2021,1,서울,가구내고용활동및달리분류되지않은자가소비생산활동,99118.0,13548678.0,129.79999999999998
7400,2021,1,서울,건설업,226736314.0,28977676535.0,127.60000000000001
7401,2021,1,서울,"공공 행정, 국방 및 사회보장 행정",254240652.0,31255699496.0,123.63333333333333
7402,2021,1,서울,광업,30155984.0,4073696109.0,131.53333333333333
7403,2021,1,서울,교육 서비스업,463512039.0,43783125157.0,94.8
7404,2021,1,서울,국제 및 외국기관,55239781.0,5847791766.0,109.94999999999999
7405,2021,1,서울,금융 및 보험업,78278284.0,10001571345.0,127.23333333333335
7406,2021,1,서울,"농업, 임업 및 어업",305693847.0,13982098674.0,51.96666666666667
7407,2021,1,서울,도매 및 소매업,906917752.0,115710901533.0,127.53333333333335
7408,2021,1,서울,보건업 및 사회복지 서비스업,277316128.0,31685573620.0,114.53333333333335
7409,2021,1,서울,부동산업,2374878628.0,316048621413.0,132.73333333333335
7410,2021,1,서울,"사업시설 관리, 사업 지원 및 임대 서비스업",80032822.0,10531824222.0,132.36666666666667
7411,2021,1,서울,"수도, 하수 및 폐기물 처리, 원료 재생업",447206839.0,50838836609.0,115.03333333333335
7412,2021,1,서울,숙박 및 음식점업,475334052.0,61113828515.0,128.56666666666666
7413,2021,1,서울,"예술, 스포츠 및 여가관련 서비스업",145249892.0,19633891684.0,137.6
7414,2021,1,서울,운수 및 창고업,593155661.0,70458173776.0,117.66666666666667
7415,2021,1,서울,"전기, 가스, 증기 및 공기 조절 공급업",273472895.0,30790226971.0,103.89999999999999
7416,2021,1,서울,"전문, 과학 및 기술 서비스업",147740683.0,18157093568.0,123.2
7417,2021,1,서울,정보통신업,457531624.0,50993612442.0,113.06666666666666
7418,2021,1,서울,제조업,6922709023.0,779685981518.0,116.93333333333334
7419,2021,1,서울,"협회 및 단체, 수리 및 기타 개인 서비스업",226695013.0,30612168045.0,135.56666666666666
7420,2021,1,전라도,가구내고용활동및달리분류되지않은자가소비생산활동,126227.0,16870570.0,142.13333333333333
7421,2021,1,전라도,건설업,31431725.0,4310793992.0,136.33333333333334
7422,2021,1,전라도,"공공 행정, 국방 및 사회보장 행정",68870243.0,8961622979.0,130.56666666666666
7423,2021,1,전라도,광업,13518034.0,2103013317.0,155.29999999999998
7424,2021,1,전라도,교육 서비스업,123167125.0,12338783054.0,100.13333333333333
7425,2021,1,전라도,금융 및 보험업,18462045.0,2481592203.0,134.5666666666667
7426,2021,1,전라도,"농업, 임업 및 어업",481263814.0,21704133841.0,45.199999999999996
7427,2021,1,전라도,도매 및 소매업,165159077.0,20976534146.0,127.03333333333332
7428,2021,1,전라도,보건업 및 사회복지 서비스업,99937036.0,11128621552.0,111.89999999999999
7429,2021,1,전라도,부동산업,232349845.0,31289936988.0,134.70000000000002
7430,2021,1,전라도,"사업시설 관리, 사업 지원 및 임대 서비스업",19922355.0,2711022289.0,136.06666666666666
7431,2021,1,전라도,"수도, 하수 및 폐기물 처리, 원료 재생업",121088745.0,13752283792.0,115.23333333333333
7432,2021,1,전라도,숙박 및 음식점업,171436639.0,21749153614.0,127.16666666666667
7433,2021,1,전라도,"예술, 스포츠 및 여가관련 서비스업",48562125.0,6506304838.0,133.73333333333332
7434,2021,1,전라도,운수 및 창고업,96512142.0,9298768023.0,103.36666666666667
7435,2021,1,전라도,"전기, 가스, 증기 및 공기 조절 공급업",86352849.0,10664252667.0,139.36666666666667
7436,2021,1,전라도,"전문, 과학 및 기술 서비스업",22996155.0,3083036554.0,134.96666666666667
7437,2021,1,전라도,정보통신업,65081032.0,7514514144.0,115.56666666666666
7438,2021,1,전라도,제조업,2765480933.0,296449016912.0,111.13333333333333
7439,2021,1,전라도,"협회 및 단체, 수리 및 기타 개인 서비스업",75426969.0,10045226614.0,133.53333333333333
7440,2021,1,충청도,가구내고용활동및달리분류되지않은자가소비생산활동,9967.0,1130357.0,108.75
7441,2021,1,충청도,건설업,62057484.0,7621240145.0,124.325
7442,2021,1,충청도,"공공 행정, 국방 및 사회보장 행정",97659316.0,12166856015.0,125.125
7443,2021,1,충청도,광업,39105828.0,5082752113.0,147.175
7444,2021,1,충청도,교육 서비스업,176877270.0,16645780617.0,93.5
7445,2021,1,충청도,금융 및 보험업,18866725.0,2517926496.0,134.5
7446,2021,1,충청도,"농업, 임업 및 어업",311424391.0,14451273472.0,47.525
7447,2021,1,충청도,도매 및 소매업,223782451.0,28468354879.0,126.925
7448,2021,1,충청도,보건업 및 사회복지 서비스업,90457328.0,9765600199.0,108.525
