date, pm25, pm10, o3, no2, so2, co
2023/2/20, 113, 29, 30, 9, 3, 6
2023/2/21, 55, 29, 28, 13, 3, 6
2023/2/22, 56, 24, 25, 17, 3, 7
2023/2/23, 63, 42, 36, 15, 3, 9
2023/2/24, 105, 45, 31, 10, 3, 8
2023/2/25, 92, 29, 33, 11, 3, 6
2023/2/26, 67, 29, 38, 14, 3, 4
2023/2/27, 77, 40, 40, 25, 3, 5
2023/2/28, 85, 65, 55, 28, 4, 8
2023/3/1, 150, 54, 37, 16, 4, 5
2023/3/2, 107, 36, 29, 18, 3, 4
2023/3/3, 56, 45, 34, 23, 3, 4
2023/3/4, 84, 49, 48, 21, 3, 4
2023/3/5, 97, 59, 66, 27, 4, 5
2023/3/6, 117, 67, 57, 25, 4, 5
2023/3/7, 111, 63, 43, 27, 3, 6
2023/3/8, 115, 81, 63, 24, 4, 8
2023/3/9, 158, 86, 78, 29, 5, 7
2023/3/10, 145, 56, 60, 16, 4, 5
2023/3/11, 92, 60, 36, 12, 3, 6
2023/3/12, 95, 49, 34, 12, 4, 4
2023/3/13, 55, 49, 50, 15, 5, 5
2023/3/14, 65, 52, 54, 18, 5, 6
2023/3/15, 89, 66, 37, 9, 3, 5
2023/3/16, 67, 21, 33, 12, 3, 6
2023/3/17, 41, 33, 29, 14, 4, 7
2023/3/18, 76, 41, 39, 15, 3, 4
2023/3/19, 72, 43, 39, 16, 3, 5
2023/3/20, 95, 18, 16, 26, 3, 6
2023/3/21, 60, 39, 10, 30, 3, 7
2023/3/22, 108, 102, 34, 17, 3, 8
2023/3/23, 104, 84, 32, 10, 3, 4
2023/3/24, 86, 46, 28, 12, 4, 6
2023/3/25, 65, 63, 43, 12, 4, 6
2023/3/26, 85, 84, 51, 22, 4, 6
2023/3/27, 112, 65, 50, 20, 4, 6
2023/3/28, 112, 55, 35, 20, 4, 6
2023/3/29, 89, 62, 51, 17, 3, 7
2023/3/30, 134, 38, 35, 16, 4, 6
2023/3/31, 86, 43, 41, 25, 4, 6
2022/10/1, 86, 30, 45, 7, 2, 5
2022/10/2, 65, 35, 72, 9, 3, 6
2022/10/3, 72, 24, 26, 6, 2, 5
2022/10/4, 49, 24, 30, 5, 2, 3
2022/10/5, 41, 14, 30, 8, 2, 4
2022/10/6, 40, 15, 31, 8, 2, 4
2022/10/7, 47, 26, 38, 11, 2, 4
2022/10/8, 60, 37, 46, 14, 2, 5
2022/10/9, 87, 42, 34, 12, 3, 6
2022/10/10, 62, 34, 36, 14, 3, 5
2022/10/11, 69, 24, 38, 12, 3, 5
2022/10/12, 55, 26, 43, 10, 3, 5
2022/10/13, 52, 33, 40, 13, 2, 5
2022/10/14, 64, 33, 45, 13, 3, 5
2022/10/15, 74, 34, 43, 11, 3, 5
2022/10/16, 90, 48, 49, 7, 3, 5
2022/10/17, 81, 31, 32, 8, 2, 4
2022/10/18, 45, 26, 40, 10, 2, 4
2022/10/19, 51, 26, 38, 14, 2, 4
2022/10/20, 53, 36, 39, 20, 2, 5
2022/10/21, 69, 38, 36, 14, 3, 6
2022/10/22, 89, 38, 50, 7, 2, 4
2022/10/23, 79, 29, 43, 8, 3, 4
2022/10/24, 53, 25, 35, 8, 2, 4
2022/10/25, 46, 28, 27, 14, 3, 4
2022/10/26, 44, 18, 30, 13, 2, 4
2022/10/27, 43, 32, 38, 8, 2, 4
2022/10/28, 57, 29, 37, 9, 3, 4
2022/10/29, 62, 32, 37, 10, 2, 4
2022/10/30, 71, 29, 32, 10, 2, 4
2022/10/31, 52, 35, 40, 10, 3, 5
2022/11/1, 79, 48, 43, 13, 2, 6
2022/11/2, 98, 34, 41, 16, 3, 5
2022/11/3, 70, 34, 32, 9, 3, 5
2022/11/4, 64, 37, 38, 12, 3, 5
2022/11/5, 79, 25, 34, 15, 3, 4
2022/11/6, 58, 32, 43, 16, 3, 4
2022/11/7, 66, 28, 36, 17, 3, 4
2022/11/8, 66, 40, 38, 15, 2, 4
2022/11/9, 81, 48, 34, 14, 3, 5
2022/11/10, 116, 33, 16, 16, 2, 4
2022/11/11, 87, 29, 31, 13, 3, 5
2022/11/12, 72, 29, 22, 9, 3, 6
2022/11/13, 64, 40, 17, 18, 3, 7
2022/11/14, 88, 66, 24, 28, 4, 9
