date, pm25, pm10, o3, no2, so2, co
2023/6/4, 65, 27, 32, 14, 2, 4
2023/6/5, 64, 35, 73, 18, 3, 5
2023/6/6, 70, 58, 23, 37, 4, 8
2023/6/7, 103, 65, 55, 25, 4, 7
2023/6/8, 133, 67, 90, 28, 5, 7
2023/6/9, 143, 58, 86, 28, 9, 5
2023/6/10, 121, 59, 58, 36, 5, 5
2023/6/11, 100, 43, 53, 24, 5, 4
2023/6/12, 78, 43, 91, 20, 7, 5
2023/6/13, 79, 50, 69, 26, 4, 5
2023/6/14, 94, 41, 36, 20, 2, 5
2023/6/15, 84, 31, 31, 17, 1, 3
2023/6/16, 66, 39, 18, 23, 2, 5
2023/6/17, 74, 45, 63, 19, 3, 6
2023/6/18, 87, 54, 88, 28, 3, 8
2023/6/19, 98, 60, 107, 30, 10, 8
2023/6/20, 107, 36, 32, 19, 3, 4
2023/6/21, 80, 39, 25, 15, 3, 5
2023/6/22, 75, 47, 66, 17, 4, 6
2023/6/23, 92, 33, 54, 17, 6, 6
2023/6/24, 65, 34, 88, 18, 6, 6
2023/6/25, 68, 43, 93, 26, 6, 6
2023/6/26, 68, 34, 55, 15, 5, 4
2023/6/27, 56, 31, 50, 15, 4, 3
2023/6/28, 55, 31, 27, 15, 3, 4
2023/6/29, 70, 51, 44, 17, 4, 4
2023/6/30, 93, 35, 27, 19, 3, 5
2023/1/2, 156, 70, 4, 23, 2, 6
2023/1/3, 159, 60, 12, 21, 3, 7
2023/1/4, 146, 77, 7, 27, 4, 8
2023/1/5, 161, 74, 22, 26, 3, 9
2023/1/6, 156, 77, 24, 33, 4, 10
2023/1/7, 161, 95, 22, 36, 5, 10
2023/1/8, 174, 108, 32, 42, 3, 12
2023/1/9, 181, 101, 30, 40, 4, 13
2023/1/10, 182, 118, 8, 42, 4, 16
2023/1/11, 202, 115, 23, 30, 4, 9
2023/1/12, 195, 123, 15, 34, 4, 9
2023/1/13, 211, 84, 19, 14, 2, 5
2023/1/14, 127, 36, 17, 19, 1, 2
2023/1/15, 79, 58, 15, 16, 1, 3
2023/1/16, 109, 52, 12, 15, 1, 6
2023/1/17, 114, 64, 16, 17, 2, 4
2023/1/18, 139, 60, 23, 18, 2, 6
2023/1/19, 141, 66, 15, 21, 4, 9
2023/1/20, 153, 75, 11, 19, 5, 9
2023/1/21, 162, 93, 26, 15, 4, 7
2023/1/22, 175, 95, 15, 17, 4, 8
2023/1/23, 177, 87, 13, 20, 4, 9
2023/1/24, 171, 70, 23, 16, 4, 7
2023/1/25, 142, 79, 12, 21, 5, 9
2023/1/26, 154, 94, 26, 17, 4, 9
2023/1/27, 171, 84, 22, 24, 6, 9
2023/1/28, 164, 79, 39, 24, 7, 9
2023/1/29, 157, 73, 32, 36, 5, 9
2023/1/30, 151, 89, 33, 39, 7, 10
2023/1/31, 169, 100, 22, 44, 8, 13
2023/2/1, 178, 105, 22, 35, 7, 12
2023/2/2, 189, 83, 28, 29, 5, 11
2023/2/3, 168, 97, 17, 32, 7, 9
2023/2/4, 177, 71, 36, 25, 5, 8
2023/2/5, 152, 73, 30, 39, 7, 10
2023/2/6, 157, 90, 16, 42, 7, 11
2023/2/7, 170, 83, 17, 27, 5, 7
2023/2/8, 168, 68, 13, 20, 2, 4
2023/2/9, 154, 51, 17, 21, 5, 7
2023/2/10, 115, 46, 16, 22, 5, 6
2023/2/11, 90, 60, 10, 20, 5, 8
2023/2/12, 123, 30, 7, 14, 2, 6
2023/2/13, 72, 32, 12, 18, 2, 8
2023/2/14, 75, 40, 6, 20, 3, 8
2023/2/15, 88, 47, 14, 22, 3, 8
2023/2/16, 101, 58, 15, 22, 5, 8
2023/2/17, 122, 61, 18, 22, 4, 7
2023/2/18, 130, 65, 23, 24, 6, 7
2023/2/19, 144, 65, 16, 25, 3, 9
2023/2/20, 151, 51, 15, 18, 2, 5
2023/2/21, 105, 42, 18, 18, 2, 3
2023/2/22, 98, 54, 9, 25, 3, 5
2023/2/23, 118, 62, 29, 25, 6, 6
2023/2/24, 144, 56, 29, 26, 6, 6
2023/2/25, 116, 51, 46, 20, 3, 5
2023/2/26, 96, 56, 38, 22, 5, 6
2023/2/27, 117, 70, 26, 30, 5, 6
2023/2/28, 149, 86, 8, 32, 6, 7
2023/3/1, 170, 74, 11, 24, 4, 5
2023/3/2, 162, 78, 30, 27, 5, 6
2023/3/3, 162, 69, 44, 32, 4, 7
2023/3/4, 138, 79, 24, 48, 8, 10
2023/3/5, 147, 88, 13, 43, 9, 9
2023/3/6, 163, 68, 20, 27, 4, 8
2023/3/7, 153, 80, 51, 33, 5, 9
2023/3/8, 164, 71, 42, 36, 5, 10
2023/3/9, 140, 48, 30, 23, 3, 5
2023/3/10, 89, 52, 46, 28, 5, 6
2023/3/11, 98, 65, 26, 12, 2, 3
2023/3/12, 87, 37, 34, 13, 3, 3
2023/3/13, 68, 47, 40, 25, 17, 4
2023/3/14, 81, 69, 39, 34, 9, 8
